id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
245,Luke McMaster,C,1,DET,53,50,50909,10,27,37,24,2,0,5,5,4265,1,1,2,6714,NA,NA,NA,0,0,0,15,18,29,35,122,73,72,70,100.8,3.4,1.4,42.9,18.8,888,390,69.5,2.6,649,291,69,2.1,Forward,Center
250,Kaarlo Kekkonen,LW,1,DET,53,50,55635,19,31,50,25,0,4,11,15,9515,0,0,0,56,NA,NA,NA,0,0,0,5,23,15,21,174,67,70,61,100.8,4.1,2,38.2,20.6,933,478,66.1,-2.1,687,368,65.1,-3.4,Forward,Wing
251,Cassidy Lhotsky,LW,1,DET,53,47,28616,5,10,15,15,2,0,0,0,12,0,2,2,6351,NA,NA,NA,0,0,0,32,14,10,39,64,58,56,59,101.7,3.4,1.3,34.3,15.7,408,207,66.3,-0.9,299,142,67.8,1,Forward,Wing
252,Cal Labovitch,RW,1,DET,53,50,54515,16,25,41,25,10,5,10,15,9361,0,0,0,17,NA,NA,NA,0,0,0,5,11,29,46,128,68,71,62,100.6,4.1,2.1,38.8,20.5,930,465,66.7,-1.3,685,358,65.7,-2.6,Forward,Wing
253,Jmac NCheese,RW,1,DET,53,50,52115,18,16,34,19,12,4,3,7,4434,0,0,0,2140,NA,NA,NA,0,0,0,14,12,24,44,125,62,64,57,98.4,3.6,2,40.3,19,948,459,67.4,-0.3,730,349,67.7,0.2,Forward,Wing
254,Matthew Forrester,C,1,NL,53,50,63935,8,18,26,-6,38,2,7,9,10264,0,1,1,5437,NA,NA,NA,0,0,0,33,26,13,26,85,60,58,60,100.5,2,2.2,27.6,33.1,725,834,46.5,2,520,613,45.9,1.8,Forward,Center
256,Stan Q. Next,C,1,DET,53,3,1773,1,2,3,2,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,0,0,0,3,54,60,47,102.9,8.1,4.1,38.6,22.3,35,19,64.8,-12.2,26,16,61.9,-17.5,Forward,Center
257,Taisto Jutila,C,1,DET,53,38,20192,5,5,10,14,8,0,0,0,364,0,0,0,1047,NA,NA,NA,0,0,0,3,7,13,4,34,54,55,52,101.4,4.2,1.7,36,16.7,340,174,66.1,-1.4,257,125,67.3,0.2,Forward,Center
259,Reid Sutherland,C,1,DET,53,50,52121,9,31,40,25,4,2,2,4,3260,0,1,1,3482,NA,NA,NA,0,0,0,22,11,17,34,108,65,66,60,99.6,3.8,1.9,40.1,19.2,942,459,67.2,-0.5,721,347,67.5,0,Forward,Center
260,Edward Williams,C,1,DET,53,50,55634,30,34,64,28,95,11,8,19,9072,0,1,1,1045,NA,NA,NA,1,1,0,194,33,11,5,159,65,69,58,100.5,4.2,2,39.1,19.3,944,452,67.6,0,695,345,66.8,-1,Forward,Center
261,Asclepius Perseus Flitter,RW,1,COL,53,12,6148,1,0,1,-2,4,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,2,5,1,3,8,50,50,51,98.9,0.6,1.8,15.2,35.7,61,106,36.5,-14.6,47,79,37.3,-12.6,Forward,Wing
268,Trevor Johnson,LD,1,STL,53,50,41266,5,6,11,-1,30,0,0,0,222,0,0,0,2240,NA,NA,NA,0,0,0,51,20,7,33,53,53,50,56,98.8,3.1,3.2,29,26.9,585,570,50.6,-0.8,439,416,51.3,-0.5,Defense,Defense
270,Flash Gordon,RD,1,STL,53,50,65456,3,11,14,-5,22,1,2,3,4058,1,1,2,7268,NA,NA,NA,0,0,0,58,12,31,77,44,57,50,62,97.5,2.3,2.9,29.9,27.8,845,763,52.5,2.1,615,556,52.5,1.2,Defense,Defense
271,Luc-Pierre Lespineau-Lebr,LD,1,STL,53,50,58803,0,12,12,16,93,0,0,0,83,0,0,0,4701,NA,NA,NA,3,0,3,216,16,29,41,49,76,53,85,102.2,2.7,1.9,29.5,27.4,833,779,51.7,0.7,620,582,51.6,-0.2,Defense,Defense
274,Axel Meszaros,LD,1,STL,53,50,65610,3,14,17,-11,32,0,2,2,4364,0,0,0,6638,NA,NA,NA,0,0,0,52,38,21,38,102,57,51,63,96.5,2.2,3.1,29.5,27.8,837,794,51.3,0.1,611,570,51.7,0,Defense,Defense
275,Erben Kasius,LD,1,STL,53,50,70881,6,17,23,-1,10,1,9,10,12630,0,0,0,1407,NA,NA,NA,0,0,0,49,11,32,59,139,67,63,67,99.5,2.4,2.3,29.1,26.7,857,827,50.9,-0.6,644,610,51.4,-0.6,Defense,Defense
276,Yamamoto Mitsuharu,LW,1,STL,53,50,32802,4,8,12,6,10,0,0,0,34,0,3,3,7816,NA,NA,NA,0,0,0,35,19,16,33,51,58,54,60,99.5,2.3,1.7,30.2,21.2,406,314,56.4,6.1,298,220,57.5,6.9,Forward,Wing
277,Sasha Dangelchek,RW,1,STL,53,50,55672,17,19,36,-8,19,5,5,10,12536,0,0,0,642,NA,NA,NA,1,0,1,87,25,7,47,128,68,65,68,97.3,2.5,3,30.4,27.5,665,634,51.2,-0.1,506,450,52.9,1.7,Forward,Wing
281,Ruslan Zaporozhets,LW,1,STL,53,50,55320,17,25,42,-10,20,6,9,15,12221,0,0,0,26,NA,NA,NA,0,0,0,47,23,9,34,161,66,67,63,96.7,2.3,3,30.4,27.3,668,627,51.6,0.5,510,449,53.2,2.1,Forward,Wing
282,Borys Franciszek,LW,1,STL,53,24,14514,2,4,6,0,6,0,0,0,19,0,1,1,2552,NA,NA,NA,0,0,0,24,9,2,7,24,53,55,50,98.3,2.7,3,31,28.9,177,181,49.4,-2.3,139,128,52.1,0,Forward,Wing
283,Trey Nets,C,1,STL,53,50,52419,5,19,24,7,26,0,1,1,364,2,1,3,6181,NA,NA,NA,0,0,0,58,14,20,40,87,64,62,61,99.2,2.8,2.6,30.7,26,727,656,52.6,1.9,524,486,51.9,0.2,Forward,Center
284,Danny Marston,C,1,STL,53,50,61742,6,30,36,-9,14,3,12,15,12085,0,2,2,5953,NA,NA,NA,0,0,0,37,10,21,86,108,68,66,65,96.6,2.2,2.9,30,26.8,679,627,52,1.1,515,448,53.5,2.5,Forward,Center
285,Alex Reyer,C,1,STL,53,50,39471,14,8,22,3,28,3,2,5,4553,0,0,0,775,NA,NA,NA,0,0,0,24,22,2,4,87,54,56,50,103.4,3.2,2.7,26.9,32.6,478,547,46.6,-6,372,417,47.1,-6,Forward,Center
288,Linus Grimstad,C,1,CAR,53,48,37477,6,6,12,-5,14,0,0,0,630,0,0,0,1887,NA,NA,NA,0,0,0,16,3,5,42,27,55,55,53,101.3,2.1,2.5,23.5,33.1,426,638,40,2.2,315,448,41.3,3.9,Forward,Center
290,Eric Hudson,LW,1,STL,53,50,36135,7,16,23,9,22,2,1,3,2543,0,2,2,2956,NA,NA,NA,0,0,0,17,13,20,58,47,56,56,55,101.1,3.4,2.7,31,27.4,472,448,51.3,0.1,378,323,53.9,2.8,Forward,Wing
294,Mega Tron,LW,1,STL,53,50,57596,22,22,44,-1,18,6,10,16,10419,0,0,0,13,NA,NA,NA,0,0,0,46,29,27,58,151,63,64,60,100.2,2.7,2.7,28.4,28.9,720,721,50,-1.9,505,545,48.1,-5.3,Forward,Wing
301,Ambacas Cuddles,LD,1,CAR,53,50,67227,5,11,16,-17,24,2,6,8,11110,0,0,0,5077,NA,NA,NA,0,0,0,91,46,30,105,78,64,49,76,99.3,1.8,2.9,23.7,35.5,631,959,39.7,1.8,461,707,39.5,1.7,Defense,Defense
303,Zbigniew Pokrywka,LD,1,DET,53,50,56100,4,18,22,32,20,0,0,0,316,0,0,0,4088,NA,NA,NA,0,0,0,24,19,10,32,97,60,53,66,99.8,3.8,1.6,39.7,16.6,1068,495,68.3,1.1,792,358,68.9,2,Defense,Defense
304,Sammy Koa,LD,1,VAN,53,48,50111,1,8,9,-8,21,0,1,1,11,0,1,1,3909,NA,NA,NA,0,0,0,64,11,17,52,35,55,50,58,99.7,2.2,2.9,24.2,30.9,602,757,44.3,-0.2,423,565,42.8,-1.1,Defense,Defense
305,Erik Johansson ,RD,1,CAR,53,50,55470,1,14,15,-10,4,0,1,1,211,0,0,0,3178,NA,NA,NA,0,0,0,79,14,18,61,64,54,49,56,101.3,2.1,2.8,22.9,36.4,627,957,39.6,1.6,457,715,39,0.9,Defense,Defense
306,Michael Lee,RD,1,CAR,53,50,68363,5,14,19,-18,28,2,5,7,11064,0,0,0,5013,NA,NA,NA,0,0,0,43,25,20,70,108,64,58,68,99.1,1.6,2.8,23.1,35.7,630,989,38.9,0.6,461,730,38.7,0.5,Defense,Defense
307,Ben van Dijk,LD,1,CAR,53,50,60685,1,11,12,-12,22,0,2,2,5360,0,1,1,2962,NA,NA,NA,0,0,0,76,38,26,71,64,60,50,70,101.4,2,2.8,22.1,36.4,608,970,38.5,0.1,441,724,37.9,-0.8,Defense,Defense
313,Ryan Rieley,RW,1,CAR,53,11,7465,2,2,4,-3,0,0,0,0,189,0,0,0,159,NA,NA,NA,0,0,0,16,6,0,6,7,52,53,49,103.2,2.5,4,19.2,40.5,76,142,34.9,-5.1,53,103,34,-6.1,Forward,Wing
320,Velveteen Dream,C,1,CAR,53,50,55247,13,18,31,-4,24,4,10,14,11562,1,0,1,2342,NA,NA,NA,0,0,0,43,22,27,34,93,68,61,70,102.1,2.4,2.8,23.2,33.3,528,680,43.7,7,377,528,41.7,4.5,Forward,Center
324,Jimmy Wagner,RW,1,CAR,53,50,54965,10,20,30,-2,8,6,7,13,11349,0,1,1,2296,NA,NA,NA,0,0,0,47,20,13,42,125,64,63,67,102.5,2.4,2.6,23.3,32.7,527,673,43.9,7.3,377,521,42,4.9,Forward,Wing
327,Jax Gracie,LW,1,MET,53,6,2804,0,2,2,-1,2,0,0,0,41,0,0,0,273,NA,NA,NA,0,0,0,3,4,0,1,3,51,52,50,98.2,1.4,2.9,18.8,30.4,30,49,38,-10.2,18,28,39.1,-9.2,Forward,Wing
328,Rinako Yukikami,C,1,CAR,53,50,40943,3,5,8,-12,10,0,0,0,744,0,0,0,2443,NA,NA,NA,0,0,0,12,7,10,23,38,54,54,53,100.8,1.7,2.8,21.6,38.8,422,759,35.7,-3.7,313,563,35.7,-3.5,Forward,Center
329,Pojo Biscuit,LD,1,ANC,53,11,10881,1,1,2,4,2,0,0,0,0,0,0,0,392,NA,NA,NA,0,0,0,17,3,1,3,13,57,48,65,105.7,2.4,1,24.7,25.7,151,134,53,-5,108,98,52.4,-7,Defense,Defense
336,Tinke Jutila,LD,1,NL,53,50,70432,3,11,14,16,16,0,0,0,435,0,0,0,8332,NA,NA,NA,0,0,0,81,32,34,130,63,67,50,81,103.5,2.9,2,29,32,899,1016,46.9,3,659,750,46.8,3.6,Defense,Defense
338,Mikkel Asmus Sondergard,LD,1,MET,53,50,66720,6,8,14,-16,22,0,0,0,4678,0,0,0,8259,NA,NA,NA,0,0,0,54,33,23,72,78,60,51,67,98.8,2.1,3.1,24.3,32.4,725,959,43.1,-3.2,515,708,42.1,-4.8,Defense,Defense
339,Blake Feaux,LD,1,MET,53,38,38904,0,0,0,-17,14,0,0,0,102,0,0,0,3423,NA,NA,NA,0,0,0,20,16,2,12,27,50,48,52,97,2,3.9,28.3,37.8,518,671,43.6,-0.3,384,482,44.3,0.8,Defense,Defense
341,Matthew Sawful,RD,1,ANC,53,50,59150,6,15,21,15,14,0,1,1,3720,0,1,1,3325,NA,NA,NA,0,0,0,36,17,27,40,77,56,52,59,102.5,3,1.9,29.3,25.3,808,667,54.8,-3.4,604,498,54.8,-4.1,Defense,Defense
343,Aumy Jr.,RD,1,COL,53,49,51898,5,8,13,0,20,0,2,2,934,0,1,1,4570,NA,NA,NA,0,0,0,55,17,11,17,57,53,51,54,101.5,2.6,2.6,25.2,30.6,617,739,45.5,1.1,450,546,45.2,0.7,Defense,Defense
344,Slimey Snail,LD,1,VAN,53,50,56721,1,9,10,-16,58,0,0,0,150,0,0,0,4393,NA,NA,NA,2,0,2,68,21,12,42,38,53,50,56,98.8,1.9,3,22.5,31.1,640,872,42.3,-2.6,440,650,40.4,-4.3,Defense,Defense
345,Adriano Ippolito,LW,1,ANA,53,50,25208,7,4,11,-4,12,0,0,0,305,0,0,0,1284,NA,NA,NA,0,0,0,26,14,7,23,46,55,57,53,97,2.3,2.9,29.4,27,339,340,49.9,-2.2,262,245,51.7,-0.1,Forward,Wing
348,Ryosuke Sato,RD,1,VAN,53,50,67306,2,7,9,-16,32,0,0,0,3662,0,0,0,10041,NA,NA,NA,0,0,0,58,12,16,60,71,58,55,61,98.3,2.3,3.4,26,32.2,737,883,45.5,2.4,536,661,44.8,2.5,Defense,Defense
350,Panda Panico,LW,1,CAR,53,50,42631,7,8,15,-11,8,0,0,0,204,0,0,0,4928,NA,NA,NA,0,0,0,54,26,9,85,66,57,56,56,99.9,1.9,3,22.9,35.1,451,717,38.6,0.2,328,509,39.2,1.1,Forward,Wing
353,Daniel Laforest,C,1,KEL,53,49,37426,5,6,11,-9,10,0,0,0,974,0,0,0,3874,NA,NA,NA,0,0,0,12,12,15,50,66,61,57,63,97.1,1.5,2.4,26.1,27.5,440,473,48.2,-8.4,324,351,48,-9,Forward,Center
356,Grant Thurber,C,1,ANA,53,50,25905,5,7,12,0,6,0,0,0,179,0,0,0,2400,NA,NA,NA,0,0,0,27,12,9,28,51,54,54,53,99.5,2.5,2.5,27.6,26.1,318,316,50.2,-1.9,242,234,50.8,-1.1,Forward,Center
358,Simon Takshak,RW,1,KEL,53,48,31070,5,2,7,-4,12,0,0,0,400,0,0,0,427,NA,NA,NA,0,0,0,51,15,4,10,34,51,52,49,98.7,1.4,1.9,23,25.2,404,407,49.8,-5.8,280,302,48.1,-8.2,Forward,Wing
360,Justin Keahi,RW,1,KEL,53,50,42588,6,11,17,0,30,1,0,1,371,0,0,0,5257,NA,NA,NA,0,0,0,66,16,14,54,66,58,55,56,98.1,2,2,30.7,23.8,592,469,55.8,1.4,441,338,56.6,2.1,Forward,Wing
361,Noah Johns II,RW,1,COL,53,50,38245,12,12,24,7,14,1,3,4,3954,0,0,0,1045,NA,NA,NA,0,0,0,29,20,12,37,63,55,56,55,104.1,2.6,1.7,23.8,25.6,454,474,48.9,5.2,313,347,47.4,3.4,Forward,Wing
367,Jack Von Arx,LD,1,MET,53,50,50424,3,9,12,4,45,0,0,0,0,0,0,0,2856,NA,NA,NA,1,0,1,95,25,5,16,70,52,46,57,101.5,2.3,2.1,28.2,30.9,694,785,46.9,2.6,515,572,47.4,3.1,Defense,Defense
368,Jack Klompus,LD,1,NL,53,50,61841,7,6,13,-9,24,0,1,1,4629,1,0,1,3408,NA,NA,NA,0,0,0,70,30,14,51,100,61,57,64,100.6,2.1,2.5,24.4,31.9,724,920,44,-1.8,520,672,43.6,-1.7,Defense,Defense
369,Axel Foley,LD,1,CAR,53,9,9688,0,1,1,-6,0,0,0,0,23,0,0,0,280,NA,NA,NA,0,0,0,7,7,5,5,6,49,47,51,96.4,1.2,3.5,21.5,38.4,98,195,33.4,-8.8,75,141,34.7,-6.1,Defense,Defense
370,Alexei Petrikov,LD,1,ANC,53,50,59562,10,19,29,-1,12,2,2,4,4945,0,0,0,2522,NA,NA,NA,0,0,0,19,29,14,20,114,60,58,60,96.7,2.8,2.9,31.9,23.8,843,665,55.9,-1.8,624,477,56.7,-1.2,Defense,Defense
371,PBJ Souppan,RD,1,NL,53,50,60170,4,11,15,-6,31,1,2,3,2904,0,0,0,3954,NA,NA,NA,0,0,0,58,30,21,59,65,55,49,61,101.3,2.2,2.5,24.5,32,719,901,44.4,-1.3,517,665,43.7,-1.5,Defense,Defense
381,Vitek Vitecek,LW,1,CAR,53,50,51293,13,14,27,-13,15,8,7,15,11523,0,0,0,171,NA,NA,NA,0,0,0,67,19,3,19,75,58,58,57,100.8,2,3.1,21.3,35.9,443,750,37.1,-1.8,338,548,38.1,-0.3,Forward,Wing
382,Dwight Knight,LW,1,CAR,53,50,47092,11,10,21,-8,6,1,1,2,5027,0,0,0,92,NA,NA,NA,0,0,0,64,25,8,38,75,56,58,52,101,2.1,2.7,23.7,32.9,532,694,43.4,6.6,383,534,41.8,4.6,Forward,Wing
383,Konrad Danke,C,1,MET,53,50,58719,7,10,17,-13,18,1,5,6,9666,1,0,1,6343,NA,NA,NA,0,0,0,25,16,11,22,86,64,60,66,97.4,2,3.2,29.2,33.5,642,730,46.8,2.4,480,537,47.2,2.8,Forward,Center
384,Patrick Shepherd,C,1,MET,53,50,53522,3,12,15,-10,28,0,2,2,4834,1,0,1,4425,NA,NA,NA,0,0,0,23,12,19,41,47,60,56,61,99.4,1.9,2.7,24.7,33,596,771,43.6,-2.1,425,574,42.5,-3.8,Forward,Center
386,James Yzerman,C,1,ANC,53,50,35120,8,11,19,-5,18,0,0,0,279,0,0,0,227,NA,NA,NA,0,0,0,21,12,8,41,76,57,58,56,96.1,2.9,3.4,29.1,24.8,534,449,54.3,-3.5,384,327,54,-4.4,Forward,Center
387,Gavin Wallace,C,1,NL,53,50,40076,8,13,21,9,44,0,0,0,1985,0,0,0,2922,NA,NA,NA,0,0,0,37,20,10,42,73,58,58,57,105.3,3.1,2,26,31.2,479,570,45.7,0.6,348,430,44.7,0,Forward,Center
388,Jean-Uthred Ragnarsson-Tr,C,1,COL,53,50,37150,2,11,13,5,16,0,0,0,193,0,0,0,4700,NA,NA,NA,0,0,0,49,16,16,59,27,60,53,63,102.8,2.6,2.1,23.5,26.2,440,458,49,5.3,301,336,47.3,3.2,Forward,Center
394,Niccolo Livius,LW,1,NL,53,50,24934,7,5,12,10,12,1,0,1,408,0,0,0,845,NA,NA,NA,0,0,0,48,13,13,34,47,56,55,56,107.1,3.5,2,26.9,33.7,325,397,45,-0.2,245,299,45,0.4,Forward,Wing
395,Randen Skog,LW,1,COL,53,48,34588,0,3,3,-17,38,0,0,0,178,0,0,0,3062,NA,NA,NA,2,1,1,41,16,12,44,25,53,53,52,98.1,1.6,3.6,20.8,36.9,357,544,39.6,-6.5,265,419,38.7,-7.5,Forward,Wing
403,Georgy Gorbachenko,LD,1,COL,53,49,59067,3,3,6,-9,22,0,0,0,205,0,0,0,6073,NA,NA,NA,0,0,0,79,19,24,38,46,62,51,70,99.8,1.9,2.5,23.5,30.2,677,848,44.4,-0.4,487,611,44.4,-0.5,Defense,Defense
406,Joseph Fantobens,RD,1,DET,53,50,47761,2,8,10,18,6,0,0,0,228,0,0,0,1625,NA,NA,NA,0,0,0,21,12,20,24,92,56,58,54,98.1,3.5,2.1,37.6,19.1,937,459,67.1,-0.7,685,347,66.4,-1.6,Defense,Defense
411,Luffy Richard,RW,1,VAN,53,50,38693,9,1,10,-6,16,0,0,0,0,0,0,0,1095,NA,NA,NA,0,0,0,37,7,17,21,52,55,56,53,100.5,1.7,2.3,22.9,32.5,469,621,43,-1.3,338,463,42.2,-1.3,Forward,Wing
412,Zoltan Topalo,RW,1,DET,53,50,41289,18,15,33,28,16,5,4,9,3879,0,0,0,23,NA,NA,NA,0,0,0,52,20,12,22,122,57,60,53,102.4,3.9,1.2,45.2,18.3,872,362,70.7,4.2,640,265,70.7,4.3,Forward,Wing
413,Stein Nilsen,LW,1,CAR,53,50,45078,8,8,16,-14,21,2,0,2,5283,0,0,0,26,NA,NA,NA,0,0,0,27,18,12,41,79,60,59,60,100.2,1.8,2.9,21.9,35.9,448,766,36.9,-2.2,339,554,38,-0.6,Forward,Wing
414,Carlos Brown,LW,1,COL,53,50,47866,14,4,18,-10,37,2,1,3,6213,0,0,0,1534,NA,NA,NA,1,0,1,72,27,6,50,88,55,58,51,98.7,2.3,3.1,26.6,31.1,532,676,44,-1,398,490,44.8,0.1,Forward,Wing
416,Bobby Bergen,C,1,CAR,53,50,38120,3,6,9,-21,10,0,0,0,396,0,0,0,2116,NA,NA,NA,0,0,0,19,19,2,17,49,52,54,49,98.6,1.8,3.9,21.5,40,391,709,35.5,-3.9,286,518,35.6,-3.7,Forward,Center
423,Kwame Dakari,RW,1,CAR,53,50,40641,7,3,10,-20,6,0,0,0,1051,0,0,0,261,NA,NA,NA,0,0,0,20,19,11,57,55,55,54,54,98.2,1.4,3.2,21.1,38.4,422,778,35.2,-4.5,311,572,35.2,-4.2,Forward,Wing
424,William Lockwood,RW,1,STL,53,50,28808,4,8,12,-5,6,1,0,1,316,1,0,1,1311,NA,NA,NA,0,0,0,32,5,7,37,49,55,56,53,95.2,1.7,2.5,29.1,23.4,416,345,54.7,4.1,309,244,55.9,5,Forward,Wing
425,Kriss Darzins,RW,1,STL,53,50,54031,17,10,27,-4,30,2,1,3,5836,0,0,0,164,NA,NA,NA,0,0,0,68,27,11,55,118,62,61,61,100.2,2.6,2.8,27.3,29.6,702,737,48.8,-3.6,499,552,47.5,-6.2,Forward,Wing
426,Etan Merauk,LW,1,ANA,53,50,37037,9,13,22,5,8,0,0,0,84,0,0,0,417,NA,NA,NA,0,0,0,39,17,14,50,91,59,60,57,101.1,3.2,2.7,29,27.3,524,508,50.8,-1.3,386,375,50.7,-1.4,Forward,Wing
428,Red Arrow,RW,1,NL,53,50,25549,5,5,10,7,4,0,1,1,1808,0,0,0,32,NA,NA,NA,0,0,0,12,16,2,6,33,52,52,51,106.6,3.5,2.4,25.5,34.5,316,424,42.7,-3,229,313,42.3,-2.9,Forward,Wing
436,Adam Friedland,LD,1,CAR,53,50,53010,4,10,14,-22,94,1,0,1,501,0,0,0,2294,NA,NA,NA,12,9,3,86,24,11,69,54,60,51,66,99.7,2,3.6,21.5,37.1,559,953,37,-2.3,421,695,37.7,-1,Defense,Defense
437,Aj Patella,LD,1,ANA,53,50,44364,0,5,5,-15,32,0,0,0,259,0,0,0,3374,NA,NA,NA,0,0,0,26,36,4,15,47,54,49,58,96.1,1.9,3.2,28.5,30.5,610,601,50.4,-2,451,452,49.9,-2.6,Defense,Defense
438,James Brown,LD,1,VAN,53,37,33112,0,6,6,5,24,0,0,0,71,0,0,0,3462,NA,NA,NA,0,0,0,44,13,7,22,26,55,50,60,101.5,2.6,1.9,29.3,27,423,438,49.1,2,310,319,49.3,3.1,Defense,Defense
440,Bork Lazer,LD,1,ANC,53,50,58277,6,20,26,13,25,0,0,0,144,1,1,2,5149,NA,NA,NA,1,0,1,94,33,15,55,89,58,46,68,100.1,3.1,2.3,31.9,24.3,864,663,56.6,-0.7,655,490,57.2,-0.4,Defense,Defense
441,Elwulf Jericson,RD,1,STL,53,50,46014,1,18,19,3,19,0,1,1,647,1,2,3,6264,NA,NA,NA,1,0,1,37,14,21,24,46,56,53,58,99.4,3,3,29,27.4,574,584,49.6,-2.3,436,425,50.6,-1.5,Defense,Defense
442,Sheen Beckett,RD,1,COL,53,49,53378,0,12,12,-6,20,0,2,2,3551,0,0,0,2122,NA,NA,NA,0,0,0,40,20,8,11,63,55,56,54,100.8,2.3,2.7,24.3,32.1,591,783,43,-2.6,454,582,43.8,-1.4,Defense,Defense
443,Braden Lowrie,LW,1,ANC,53,50,42376,19,19,38,10,20,5,2,7,3999,0,0,0,1509,NA,NA,NA,0,0,0,11,18,14,30,116,61,63,58,102,2.6,1.7,30.1,24.5,557,450,55.3,-2.3,425,338,55.7,-2.3,Forward,Wing
446,Rotticus Scott,LW,1,KEL,53,48,32944,1,7,8,-3,18,0,1,1,914,0,0,0,3428,NA,NA,NA,0,0,0,16,16,7,20,36,55,55,54,99.3,1.8,2.1,25.3,27.8,385,414,48.2,-8.1,281,315,47.1,-9.7,Forward,Wing
447,Thorbjorn Gunnarson,RW,1,ANC,53,50,33781,4,12,16,-3,20,0,0,0,74,0,0,0,263,NA,NA,NA,0,0,0,22,7,8,20,51,56,55,56,96.9,3,3.3,28.8,24.7,517,438,54.1,-3.7,371,317,53.9,-4.5,Forward,Wing
453,Emilia Bergman,RD,1,ANA,53,50,75973,2,21,23,10,20,1,5,6,9872,0,0,0,6423,NA,NA,NA,0,0,0,85,7,9,44,78,60,52,66,99.7,3.1,2.4,31.6,23.5,981,723,57.6,9.4,715,531,57.4,9.1,Defense,Defense
454,Grapefruit Lizard,C,1,STL,53,50,32079,6,6,12,-3,12,0,1,1,504,2,0,2,3037,NA,NA,NA,0,0,0,19,28,5,17,61,56,54,58,96.2,1.8,2.4,28.4,23.8,423,368,53.5,2.7,310,260,54.4,3.2,Forward,Center
455,Will Windsor,RD,1,MET,53,50,53445,4,6,10,-17,28,0,0,0,260,1,0,1,4670,NA,NA,NA,0,0,0,99,19,16,132,41,55,50,60,97.2,1.7,3,27.8,34.1,695,856,44.8,-0.4,520,603,46.3,1.6,Defense,Defense
456,Corey Rigler,LW,1,ANC,53,50,37059,6,8,14,-3,21,0,0,0,119,0,0,0,1092,NA,NA,NA,1,0,1,44,5,10,16,55,55,59,50,97.3,3,3.3,28.5,25,540,469,53.5,-4.6,390,343,53.2,-5.5,Forward,Wing
457,Devin Williams,LD,1,KEL,53,49,50992,0,12,12,4,23,0,1,1,2171,0,0,0,3068,NA,NA,NA,1,0,1,30,16,10,23,66,58,51,64,99.1,2.5,2.1,30.5,23.2,752,594,55.9,1.6,545,417,56.7,2.5,Defense,Defense
458,Kyle Sutton,LW,1,MET,53,50,44558,10,16,26,-8,14,1,2,3,1250,0,0,0,805,NA,NA,NA,0,0,0,41,23,12,34,88,57,59,55,99.4,1.9,2.6,25.7,32.3,599,738,44.8,-0.4,427,544,44,-1.8,Forward,Wing
461,Bryce McMahon,LW,1,VAN,53,50,41344,4,9,13,-9,20,1,1,2,3498,0,0,0,1356,NA,NA,NA,0,0,0,22,11,11,42,48,56,56,55,100.9,1.8,2.7,20.7,34.9,401,657,37.9,-8.1,283,493,36.5,-8.9,Forward,Wing
7,Ulrik Bergstrom,RD,1,ANA,54,49,58973,7,9,16,-3,28,0,0,0,3379,1,0,1,5580,NA,NA,NA,0,0,0,83,15,24,75,92,60,53,65,97.9,2.6,2.8,30.7,26.6,788,729,51.9,2.5,592,543,52.2,2,Defense,Defense
9,Igor Victory,LD,1,ANC,54,50,55032,4,7,11,1,28,0,0,0,11,0,0,0,1689,NA,NA,NA,0,0,0,51,19,11,30,72,59,52,63,101.5,2.6,2.5,26.1,30,734,924,44.3,-6.3,538,654,45.1,-5.5,Defense,Defense
10,Renji Atake,RD,1,NL,54,50,49464,3,12,15,11,34,0,1,1,272,0,1,1,6217,NA,NA,NA,4,1,3,69,18,14,40,60,54,50,56,100,2.8,2,33.8,23.9,773,548,58.5,2.5,582,409,58.7,1.6,Defense,Defense
19,Stan Hanson,RW,1,CAR,54,51,54904,9,18,27,-5,39,0,1,1,3247,0,1,1,5702,NA,NA,NA,5,1,4,97,31,17,56,92,62,64,57,97.2,2.6,3.1,33.8,29.1,800,704,53.2,1.3,583,536,52.1,-0.7,Forward,Wing
20,Cyril Vyskoc,C,1,ANC,54,50,57162,10,16,26,5,28,1,4,5,4895,0,1,1,4809,NA,NA,NA,0,0,0,113,28,9,35,99,66,66,62,101.8,2.4,2.1,27.9,31,721,817,46.9,-2.3,542,582,48.2,-0.9,Forward,Center
23,Guy LeGrande,C,1,NL,54,50,47109,14,24,38,22,16,1,0,1,1682,0,2,2,8236,NA,NA,NA,0,0,0,62,26,14,32,87,63,65,59,102.7,4.1,2.1,34.4,23.3,673,460,59.4,3.5,504,331,60.4,3.6,Forward,Center
