TeamId,ES L1 LW,ES L1 C,ES L1 RW,ES L1 LD,ES L1 RD,ES L2 LW,ES L2 C,ES L2 RW,ES L2 LD,ES L2 RD,ES L3 LW,ES L3 C,ES L3 RW,ES L3 LD,ES L3 RD,ES L4 LW,ES L4 C,ES L4 RW,ES L4 LD,ES L4 RD,PP5on4 L1 LW,PP5on4 L1 C,PP5on4 L1 RW,PP5on4 L1 LD,PP5on4 L1 RD,PP5on4 L2 LW,PP5on4 L2 C,PP5on4 L2 RW,PP5on4 L2 LD,PP5on4 L2 RD,PP5on3 L1 LW,PP5on3 L1 C,PP5on3 L1 RW,PP5on3 L1 LD,PP5on3 L1 RD,PP5on3 L2 LW,PP5on3 L2 C,PP5on3 L2 RW,PP5on3 L2 LD,PP5on3 L2 RD,PP4on3 L1 F1,PP4on3 L1 F2,PP4on3 L1 LD,PP4on3 L1 RD,PP4on3 L2 F1,PP4on3 L2 F2,PP4on3 L2 LD,PP4on3 L2 RD,PK4on5 L1 F1,PK4on5 L1 F2,PK4on5 L1 LD,PK4on5 L1 RD,PK4on5 L2 F1,PK4on5 L2 F2,PK4on5 L2 LD...56,PK4on5 L2 LD...57,PK4on5 L3 F1,PK4on5 L3 F2,PK4on5 L3 LD...60,PK4on5 L3 LD...61,PK3on5 L1 F1,PK3on5 L1 LD,PK3on5 L1 RD,PK3on5 L2 F1,PK3on5 L2 LD...66,PK3on5 L2 LD...67,PK3on4 L1 F1,PK3on4 L1 LD,PK3on4 L1 RD,PK3on4 L2 F1,PK3on4 L2 LD...72,PK3on4 L2 LD...73,4on4 L1 F1,4on4 L1 F2,4on4 L1 LD,4on4 L1 RD,4on4 L2 F1,4on4 L2 F2,4on4 L2 LD...80,4on4 L2 LD...81,3on3 L1 F1,3on3 L1 LD,3on3 L1 RD,3on3 L2 F1,3on3 L2 LD...86,3on3 L2 LD...87,Shootout 1,Shootout 2,Shootout 3,Shootout 4,Shootout 5,Goalie 1,Goalie 2,Extra Attacker 1,Extra Attacker 2,...97,season
1,2460,3240,3237,2574,1769,2580,2455,1908,2081,2952,3209,2948,3241,3372,2537,NA,NA,NA,NA,NA,2460,3240,3237,2580,1769,1908,2455,2948,2574,2081,1908,2455,2580,3237,1769,2460,3240,2948,2574,2081,1908,2455,2952,1769,3240,2580,2574,2081,3240,3241,3372,2574,2460,1908,2081,2952,2948,3237,2537,1769,3240,3372,2574,2948,3241,2081,2948,3372,2574,3240,3241,2081,2455,1908,1769,2574,3240,2580,2081,2952,2455,2460,1769,1908,3237,2574,1908,2580,2455,3240,2460,2680,2154,2455,2580,NA,78
2,2715,1878,1452,2891,2671,2688,2348,2599,2024,2783,3030,3552,3550,3549,2895,NA,NA,NA,NA,NA,2715,2348,1452,1878,2891,2688,3552,2599,3030,2783,2715,2348,1452,1878,2891,2688,3552,2599,3030,2783,1452,2348,2715,2891,2599,1878,3552,2783,2688,2348,2024,2783,3030,3552,2891,2671,2715,1878,3549,2895,2348,2024,2783,1878,2891,2671,2348,2024,2783,1878,2891,2671,1452,1878,2783,2671,2599,2348,2024,2891,1878,1452,2891,2348,2599,2783,1452,1878,2599,2715,2348,2626,3077,1452,2599,NA,78
3,2979,2305,2464,2708,3261,2775,3243,2661,3407,3262,3135,2170,3191,2152,2624,NA,NA,NA,NA,NA,3243,2305,2661,2979,3261,2775,2170,2464,2708,3262,3243,2305,2661,2979,3261,2775,2170,2464,2708,3262,2305,2464,2979,3261,3243,2661,2708,3262,2305,2661,2708,3262,3243,2979,3407,3261,2170,2464,2152,2624,2305,2708,3262,3243,3407,3261,2305,2708,3262,3243,3407,3261,2305,2464,2708,3261,3243,2661,3407,3262,2305,2464,3262,3243,2661,2708,2305,2170,2979,2661,3243,3098,3239,2170,3243,NA,78
4,2686,2942,2978,2525,3168,2035,2772,2747,3534,2633,3569,3571,3570,2415,3572,NA,NA,NA,NA,NA,2686,2942,2978,2525,2633,2035,2772,2747,3572,3168,2686,2942,2978,2525,2633,2035,2772,2747,3572,3168,2686,2942,2525,2633,2035,2772,3572,3168,2978,2942,2525,2633,2686,2772,3572,3168,3570,3571,2415,3534,2978,2525,2633,2686,3572,3168,2978,2525,2633,2686,3572,3168,2686,2942,2525,2633,2978,2772,3572,3168,2686,2942,2633,2978,2772,2525,2686,2978,2772,2035,3569,3568,2977,2686,2978,NA,78
5,3591,3592,1879,3408,3590,2782,2466,2647,3260,3269,3409,3019,3410,2705,3267,NA,NA,NA,NA,NA,3591,3592,1879,3408,3590,2782,2466,2647,3260,3269,3591,3592,1879,3408,3590,2782,2466,2647,3260,3269,3592,3591,1879,3590,2466,2782,2647,3269,1879,2466,3267,2705,3591,3592,3269,3260,3409,2647,3408,3590,2466,3269,3260,3592,3267,2705,2466,3269,3260,3592,3267,2705,3591,3592,3260,2705,1879,2466,3267,3269,3591,3592,2705,1879,2466,3260,3592,3591,2782,2647,3410,2988,3411,2466,3592,NA,78
6,2751,2699,2963,2965,2499,2928,2578,2929,2577,2785,2999,3545,2612,3053,2158,NA,NA,NA,NA,NA,2751,2699,2963,2499,3545,2928,2578,2929,2965,2612,2751,2699,2963,2499,3545,2928,2578,2929,2965,2612,2751,2699,2499,2963,2928,2578,2965,2929,2751,2963,2577,2499,2928,2699,2965,2785,2929,2578,3053,2158,2963,2577,2499,2699,2965,2785,2963,2577,2499,2699,2965,2785,2751,2699,2965,2499,2928,2578,2577,2785,2751,2699,2499,2928,2578,2965,2963,2751,2699,2928,2578,2374,2733,2963,2751,NA,78
7,3227,2099,3228,3232,3230,2911,2687,3231,2919,3186,3226,3546,3229,2649,1584,NA,NA,NA,NA,NA,3227,2099,3228,2687,3232,2911,3546,3231,2919,3230,3227,2099,3228,2687,3232,2911,3546,3231,3186,3230,2687,2911,2919,3186,3546,3227,3232,3230,3229,3228,3232,3230,2099,3546,2919,3186,2687,3231,2649,1584,3231,2919,3186,2911,3232,3230,3231,2919,3186,2911,3232,3230,2099,3227,2919,3186,2687,2911,3232,3230,2099,3232,3230,3228,2919,3186,3228,2099,2687,3227,3229,2267,2943,3228,2099,NA,78
8,2931,2731,2704,3406,2566,2629,3266,1710,3405,3059,2984,2748,2786,2696,1988,NA,NA,NA,NA,NA,2931,2731,2704,3406,2566,1710,3266,2629,3405,3059,2931,2731,2704,3405,3059,1710,3266,2629,3406,2566,2704,2731,2931,3406,1710,3266,2629,3405,3266,2931,3406,2566,2704,2731,3405,3059,2629,2748,2696,1988,2629,1988,2566,2931,3406,3405,2629,1988,2566,2931,3406,3405,2704,2731,3406,2566,2931,3266,3405,3059,2704,2731,2566,2931,3266,3406,2704,2731,2931,3266,2629,3264,3074,2731,2704,NA,78
9,2589,3043,2352,3559,1454,3553,2788,3555,3335,3167,3561,1942,3556,3560,3312,NA,NA,NA,NA,NA,2589,3043,2788,1454,3561,3553,3555,2352,3335,3167,2589,3043,2788,1454,3561,3553,3555,2352,3335,3167,2589,3043,1454,2788,2352,3555,3335,3561,3553,3555,3560,2352,3561,2788,3335,3167,2589,3043,1454,3559,3555,3335,3167,2788,1454,3559,3555,3335,3167,2788,1454,3559,2589,3043,1454,3167,2352,1942,3560,3559,2589,3043,1454,2352,1942,3560,2589,1454,1942,3043,3167,3018,3562,2589,3167,NA,78
14,2981,3255,3253,2694,2406,2419,2613,2926,1633,2955,2745,3564,3567,2343,3565,NA,NA,NA,NA,NA,2419,2613,2926,1633,2694,3567,3255,3253,2955,2981,2419,2613,2926,1633,2694,3567,3255,2981,2955,3253,2419,2613,1633,2926,2981,3567,2694,2955,3253,3255,2343,2955,2419,2613,1633,2406,NA,NA,NA,NA,3255,2343,2955,2613,1633,2406,3255,2343,2955,2613,1633,2406,2613,2419,1633,2955,3255,3253,2343,2694,2613,2419,1633,3255,3253,2955,2613,2926,2419,2981,3255,3566,2634,2613,2419,NA,78
15,3247,2669,3581,3248,3593,1409,2703,3187,3398,3219,2907,3583,3399,1433,2917,NA,NA,NA,NA,NA,3187,2703,1409,3247,3248,3583,2669,3581,3219,3398,3187,2703,1409,3247,3248,3583,2669,3581,3219,3398,2703,3187,3247,3248,2669,3581,3219,3398,3583,2907,3398,3219,2669,3247,3248,3593,2703,1409,1433,2917,3583,3398,3219,2669,1409,3593,3583,3398,3219,2669,1409,3593,2703,3187,3398,1409,3583,3581,2907,3248,2703,3187,1409,3583,3581,3398,2669,3248,2703,3187,2907,3580,3579,2669,3247,NA,78
16,3586,3585,3584,3250,3249,3587,3402,3401,3265,3252,2248,2220,3588,3084,3251,NA,NA,NA,NA,NA,3401,3402,3586,3584,3250,2248,2220,3587,3249,3585,3401,3402,3586,3584,3250,2248,2220,3587,3249,3585,3401,3402,3584,3250,3587,2220,3249,3585,3586,3585,3252,3249,3584,3402,3265,3250,3401,3587,3084,3251,3585,3252,3249,3402,3084,3250,3585,3252,3249,3402,3084,3250,3401,3402,3249,3250,3586,3585,3084,3252,3402,3249,3250,3585,3586,3252,3402,3401,3587,3586,3584,2663,3400,3402,3401,NA,78
17,2729,1524,3233,3236,3234,3540,2913,2690,2899,2596,3548,3547,1680,2462,2668,NA,NA,NA,NA,NA,2729,1524,3233,3540,3236,3548,2913,2690,2899,2462,2729,1524,3233,3540,3236,3548,2913,2690,2899,2462,1524,3233,3236,3234,2729,2913,2899,2462,2913,2729,3236,3234,3233,1524,2899,2596,3540,2690,2462,2668,2729,3236,3234,1524,2899,2668,2729,3236,3234,1524,2899,2668,3233,1524,3236,3234,2913,2729,2899,2596,1524,3233,3234,2729,2913,3236,3233,1524,2729,2913,3540,3235,1945,2729,1524,NA,78
18,3245,3244,2976,3576,3574,2542,2611,2697,3224,2650,3000,3152,3575,2246,2614,NA,NA,NA,NA,NA,3245,2611,2976,3152,3574,2542,3244,2697,3000,3576,3245,2611,2976,3152,3574,2542,3244,2697,3000,3576,2976,3245,3000,3574,2611,3244,3224,3576,3000,2697,3576,3574,2611,3245,3224,2650,3244,2976,2246,2614,3000,3576,3574,2697,3224,2246,3000,3576,3574,2697,3224,2246,2976,3245,3000,3574,2611,3244,3224,2246,2976,3245,3574,2611,3244,2246,2611,2976,2697,3245,2542,2636,3578,2611,3245,NA,78
19,3025,2778,3257,2539,1963,3524,3110,3357,3320,3179,1411,2278,2681,3056,2872,NA,NA,NA,NA,NA,3025,2778,3110,3257,2539,3524,2278,2681,1963,3320,3025,2778,3110,3257,2539,3524,3357,2681,1963,3320,3110,2778,1963,2539,3524,3025,3179,3320,3257,2778,2539,3179,3110,3025,3320,1963,3524,3357,2872,3056,3257,2539,1963,2778,3320,3179,3257,2539,1963,2778,3320,3179,2778,3025,2539,1963,3257,3110,3320,3179,2778,3110,2539,3257,3025,3320,1411,3257,2681,3357,3025,3133,3254,3257,3357,NA,78
0,3543,2578,2930,3544,3542,2587,3292,2993,2442,3389,3076,3153,3009,3541,3127,NA,NA,NA,NA,NA,3543,2578,2930,3541,3389,2587,2993,3292,3544,3009,3543,2578,2930,3541,3389,2587,2993,3292,3544,3009,2930,2578,3541,3543,3292,2993,3389,2587,3543,3292,2442,3542,2587,2578,3127,3389,2993,3076,3541,3544,3543,2442,3542,2587,3127,3389,3543,2442,3542,2587,3127,3389,2587,3292,3544,2442,2930,2578,3541,3389,2587,3292,3544,2930,2578,3389,3292,2930,2587,2993,3543,2983,2757,3292,2578,NA,79
1,3733,2948,3209,2081,2952,3537,3731,3241,1769,3372,2890,3223,2959,3052,3732,NA,NA,NA,NA,NA,3733,2948,3537,2081,2952,3241,3731,2959,3732,1769,3733,2948,3537,2081,2952,3241,3731,2959,3732,1769,3731,2948,2952,2081,3241,3733,3732,1769,3537,3731,3052,3732,3733,2948,2081,2952,3241,3223,1769,3372,3731,3732,2952,2948,2081,3052,3731,3732,2952,2948,2081,3052,3733,2948,2081,2952,3537,3731,3732,1769,3733,2948,2081,3537,3731,3732,2948,3733,3731,2081,1769,2680,2154,2948,3731,NA,79
2,2688,2348,2599,2891,2024,3030,3552,3550,3549,2895,3508,2220,3744,3742,3743,NA,NA,NA,NA,NA,2688,2348,2599,3030,2891,2220,3552,3744,3550,2895,2688,2348,2599,3030,2891,2220,3552,3744,3550,2895,2599,2348,3030,2891,2688,3552,3550,2895,3030,3552,2024,2891,2688,2348,3549,2895,3744,2220,3742,3743,3552,2024,2891,2348,3549,2895,3552,2024,2891,2348,3549,2895,2599,2348,3030,2891,2688,3552,3549,2895,2348,2599,2891,2688,3552,2895,2688,2599,2348,3030,3550,2626,3077,2599,2688,NA,79
3,2932,2775,3262,2708,3261,3193,3191,3135,3151,3118,3144,3479,2730,3138,3589,NA,NA,NA,NA,NA,2932,2775,3262,2708,3261,3193,3191,3135,3151,3118,2932,2775,3262,2708,3261,3193,3191,3135,3151,3118,2775,2932,2708,3261,3191,3262,3151,3118,3135,3191,2708,3261,2775,3262,3151,3118,3479,2932,3138,3589,2775,2708,3261,3191,3151,3118,2775,2708,3261,3135,3151,3118,2775,3262,2708,3261,3135,3191,3151,3118,2775,3262,2708,3135,3191,3261,2775,3191,2932,2730,3135,2724,3098,2775,3135,NA,79
4,3237,3240,2978,2525,3168,2035,2942,2747,3534,3572,3569,3571,3570,3740,3739,NA,NA,NA,NA,NA,3237,3240,2978,2525,3168,2035,2942,2747,3572,3534,3237,3240,2978,2525,3168,2035,2942,2747,3572,3534,3237,3240,2525,3168,2035,2942,3572,3534,2978,3240,2525,3168,3570,2942,3572,3534,3569,3571,3740,3739,2942,2525,3168,3571,3572,3534,2978,2525,3168,3571,3572,3534,2978,3240,2525,3168,2035,2942,3572,3534,2978,3240,2525,2035,2942,3168,2978,2035,3569,3570,3571,3741,3568,2978,2747,NA,79
5,1879,3592,3591,3590,3408,3409,3019,2782,3269,3260,3367,2968,2037,3051,3267,NA,NA,NA,NA,NA,1879,3592,3591,3269,3590,3367,2968,2037,3260,3051,1879,3592,3591,3269,3590,3367,2968,2037,3260,3051,3591,3592,3269,3590,2037,2968,3260,3051,3367,3592,3408,3260,1879,2968,3590,3269,2037,3591,3051,3267,3592,3408,3260,2968,3590,3269,3592,3408,3260,2968,3590,3269,3591,3592,3408,3590,2037,2968,3260,3269,3592,3591,3408,2968,2037,3260,2782,3019,2968,3591,1879,2988,3411,3591,3592,NA,79
6,2999,3545,3723,2965,2612,2929,3255,3253,3725,3306,2928,2699,2963,2981,2499,NA,NA,NA,NA,NA,2928,2699,2963,2981,2999,2929,3255,3253,3306,3723,2928,2699,2963,2981,2999,2929,3255,3253,3306,3723,2928,2699,2499,2963,3253,3255,2999,2929,2699,2963,2981,2499,2928,3253,3725,3306,2929,3255,2965,2612,3253,2981,2499,2963,3725,2612,3253,2981,2499,2963,3725,2612,2928,2699,2981,2499,3255,3253,3725,2612,2928,2699,2499,3255,3545,3725,2963,2699,3255,2928,3253,3724,3722,2963,3255,NA,79
7,3228,2687,3227,3232,3230,2911,3546,3747,3186,2919,3112,3231,3226,2649,3748,NA,NA,NA,NA,NA,3228,2687,3227,3230,3226,2911,3546,3747,3748,2919,3228,2687,3227,3230,3226,2911,3546,3747,3748,2919,2687,3228,3230,2919,2911,3227,3748,3232,2687,3228,3232,2919,3546,3231,3186,3230,3226,3112,2649,3748,3546,3231,3232,2687,3228,2919,3546,3231,3232,2687,3228,2919,2687,3228,3232,3230,3546,3227,3186,2919,2687,3228,3232,3546,3227,2919,3228,2687,3227,3226,3747,3746,2943,3228,2911,NA,79
8,3297,2944,1710,3008,1988,2931,3266,2536,3406,3405,2917,1942,3672,3059,2385,NA,NA,NA,NA,NA,2931,3266,2536,3406,3405,2917,2385,3008,1988,3059,2931,3266,2536,3406,3405,2917,2385,3008,1988,3059,2931,3266,3406,3405,2536,2917,2385,3059,2931,3266,3406,3405,2917,2536,2385,3059,2944,3297,3008,1988,2931,1988,3059,2944,3406,3405,2931,1988,3059,2944,3406,3405,2931,3266,3406,3405,2917,2536,2385,3059,2931,3406,3405,3266,2385,3059,2931,3266,1942,3406,2536,3264,3074,3266,2931,NA,79
9,2589,3555,2352,3335,3559,3752,3753,3751,3750,3611,3561,2974,3553,3560,3167,NA,NA,NA,NA,NA,2589,3555,2352,3335,3559,3752,3753,3751,3750,3611,2589,3555,2352,3335,3559,3752,3753,3751,3750,3611,2589,3555,3335,3559,2352,3753,3750,3611,3561,3555,3560,3167,3752,3753,3750,3611,2589,3553,3335,3559,3555,3335,3559,3753,3611,3750,3555,3335,3559,3753,3611,3750,2352,3753,3750,3611,2589,3555,3335,3559,3752,3753,3335,2589,3555,3559,2589,3751,2352,3753,3559,2501,3018,2352,3753,NA,79
14,3064,3564,3011,2343,3044,3331,3567,3524,3565,3554,2922,3312,3129,2969,2903,NA,NA,NA,NA,NA,3011,3567,3524,3044,3064,3565,3564,3331,2343,3554,3011,3567,3524,3044,3064,3565,3564,3331,2343,3554,3567,3524,3044,3064,3564,3011,2343,3554,3064,3564,2343,3565,3524,3567,3044,3554,NA,NA,NA,NA,3564,2343,3565,3567,3044,3554,3564,2343,3565,3567,3044,3554,3064,3564,2343,3011,3524,3567,3565,3044,3064,3564,2343,3524,3567,3565,3524,3567,3564,3064,3011,2634,3068,3567,3064,NA,79
15,1409,2703,3187,3219,3593,2907,3583,3581,3398,2359,3247,3022,3313,2551,2078,NA,NA,NA,NA,NA,1409,2703,3187,3398,2078,3022,3583,3581,3247,2359,1409,2703,3187,3398,2078,3022,3583,3581,3247,2359,2703,3187,3398,3247,3583,3581,2907,2078,3583,2907,2551,3593,2703,3247,3398,2359,3022,1409,3219,2078,3583,2551,3593,2703,3398,2359,3583,2551,3593,2703,3398,2359,2703,3187,3398,1409,3583,3581,2907,2078,2703,3187,1409,3583,3581,3398,2703,3187,3583,3247,3022,3579,3580,2703,3581,NA,79
16,3587,3402,3401,3250,3249,3586,3585,3584,2255,2426,3265,3251,3229,2584,3252,NA,NA,NA,NA,NA,3584,3402,3586,3401,3250,3265,3585,3587,2255,2426,3584,3402,3586,3401,3250,3265,3585,3587,2255,2426,3584,3402,3401,3250,3587,3585,2255,2426,3586,3585,3252,3249,3584,3402,2584,3250,3401,3587,2255,2426,3585,3252,3249,3402,2584,3250,3585,3252,3249,3402,2584,3250,3401,3402,3249,3250,3586,3585,2426,3252,3402,3252,3250,3585,3586,3249,3402,3584,3586,3585,3587,2663,3400,3402,3584,NA,79
17,3540,2913,2690,2899,3236,3548,3233,3304,3728,3729,3410,3547,1680,3726,2596,NA,NA,NA,NA,NA,3540,2913,3233,3729,3236,3548,2690,3304,2899,3728,3540,2913,3233,3729,3236,3548,3547,2690,2899,3728,2913,3233,3236,3729,2690,3540,2899,3728,3233,2913,3236,2899,3540,2690,3728,3729,3547,3304,3726,2596,2913,2899,3236,2690,3728,3729,2913,2899,3236,2690,3728,3729,3233,2913,2899,3236,3540,2690,3728,3729,2913,3233,3236,2690,3540,3729,3233,3540,2913,2690,3729,3235,3730,3233,3548,NA,79
18,3165,3737,3574,3224,3152,2542,3000,3575,3029,2902,3245,3244,2976,3735,3576,NA,NA,NA,NA,NA,2542,3244,2976,3245,2902,3737,3000,3575,3574,3029,2542,3244,2976,3245,2902,3737,3000,3575,3574,3029,3244,2542,3245,2902,3000,2976,3574,3029,3000,3245,3029,2902,3244,2976,3735,3152,NA,NA,NA,NA,3000,3029,2902,3245,3735,3152,3000,3029,2902,3245,3735,3152,3244,3245,3029,2902,3000,2976,3735,3576,3244,3245,3029,3000,2976,2902,2976,2542,3245,3244,3575,3578,2636,3245,3244,NA,79
19,3025,2778,3357,2539,1963,3257,3110,3040,3320,3179,3027,3015,2465,3630,3347,NA,NA,NA,NA,NA,3025,2778,3357,1963,2539,3040,3110,3257,3179,3320,3025,2778,3357,1963,2539,3027,3110,3257,3179,3320,3357,2778,1963,2539,3257,3025,3179,3320,3257,2778,2539,1963,3110,3025,3320,3179,3027,3357,3630,3347,3257,2539,1963,2778,3320,3179,3257,2539,1963,2778,3320,3179,2778,3025,2539,1963,3257,3110,3320,3179,2778,3110,2539,3257,3025,3320,3257,3357,3025,2778,3110,3321,3012,3257,3357,NA,79
0,3543,2578,2930,3544,3542,2587,3883,3292,2442,3389,3009,2993,3076,3127,3541,NA,NA,NA,NA,NA,3543,2578,2930,3544,3127,2587,3883,3292,3389,2442,3543,2578,2930,3544,3127,2587,3883,3292,3389,2442,2578,2930,3544,3127,3883,3292,3389,3543,2578,3543,2442,3542,3883,2587,3544,3127,3009,3292,3541,3389,2578,2442,3542,3883,3544,3127,2578,2442,3542,3883,3544,3127,2578,2930,3544,3127,3883,2587,3389,2442,2578,2930,3544,3883,2587,3389,3292,2930,2587,2578,3543,2983,3882,3292,2578,NA,80
1,3733,3731,2948,2952,3384,3128,3122,3354,3372,1769,3209,3479,2096,2685,3732,NA,NA,NA,NA,NA,3733,3731,3354,2096,2952,3128,3122,2948,3384,1769,3733,3731,3354,2096,2952,3128,3122,2948,3384,1769,3733,3731,3384,2952,3122,2948,3732,1769,2948,3479,3384,2952,3733,3122,3372,1769,3128,3731,2685,3732,2948,3384,2952,3731,3372,1769,2948,3384,2952,3731,3372,1769,3733,2948,3384,2952,3122,3731,3732,1769,3733,2948,2952,3122,3731,3384,2948,3731,3354,2096,3733,2154,2680,2948,3731,NA,80
2,2688,3552,3550,3549,2895,3508,2220,3744,3008,3743,3129,3891,3889,3052,1942,NA,NA,NA,NA,NA,2688,3552,3744,3550,2895,3129,2220,3508,3549,3052,2688,3552,3744,3550,2895,3129,2220,3508,3549,3052,2688,3552,3550,2895,3129,2220,3508,3549,3508,2220,3549,2895,3550,3552,3008,3743,3889,3891,3052,1942,2220,3008,3743,3552,3052,1942,2220,3008,3743,3552,3549,2895,2688,3552,3549,2895,3550,2220,3008,3743,2688,3552,3549,3550,2220,2895,2688,3550,3552,3744,3508,2626,3077,2688,3744,NA,80
3,2932,3297,3537,3151,3118,2893,3334,3375,3279,3390,2758,2922,2730,2763,3193,NA,NA,NA,NA,NA,3537,3297,2932,3151,3118,3375,3334,2893,3279,3390,3537,3297,2932,3151,3118,3375,3334,2893,3279,3390,2932,3297,3151,3118,3375,3334,2893,3390,3537,2893,3151,3279,3297,2758,3118,3390,3334,2932,3193,2763,3537,3151,3118,3297,3279,3390,3537,3151,3118,3297,3279,3390,2932,3297,3151,3118,2893,3334,3279,3390,2932,3297,3151,3334,2758,3118,2932,3297,3375,2758,2893,2724,3098,2932,3297,NA,80
4,2035,2942,2747,3572,3168,3569,3571,3570,3740,3739,3897,3546,2081,2525,3534,NA,NA,NA,NA,NA,2035,2942,2747,3572,3168,3569,3571,3570,3740,3739,2035,2942,2747,3572,3168,3569,3571,3570,3740,3739,2035,2942,3572,3168,3569,3571,3740,3739,3570,3571,3740,3739,2747,2942,3572,3168,2081,3546,2525,3534,3570,3740,3739,2747,3572,3168,3570,3740,3739,2747,3572,3168,2035,2942,3572,3168,3569,3571,3740,3739,2035,2942,3168,3569,3571,3572,2747,2035,2942,3569,3571,3568,3741,2035,3569,NA,80
5,1879,3592,3591,3380,3364,3367,2968,2037,3590,3408,3051,2959,2487,3409,3087,NA,NA,NA,NA,NA,1879,3592,3591,3590,3408,3367,2968,2037,3380,3364,1879,3592,3591,3590,3408,3367,2968,2037,3380,3364,3591,3592,3590,3408,1879,2968,3380,3364,1879,3592,3590,3408,3591,2968,3380,3364,3367,2959,3409,3087,3592,3590,3408,2968,3380,3364,3592,3590,3408,2968,3380,3364,3591,3592,3590,3408,1879,2968,3380,3364,3591,3592,3590,1879,2968,3408,2968,2037,3591,3590,1879,2988,2769,3592,1879,NA,80
6,2929,3545,2928,3725,3306,3723,3276,2999,3722,3383,3373,2698,2965,2612,3347,NA,NA,NA,NA,NA,2928,3545,2929,3306,2999,2698,3276,3723,3722,3725,2928,3545,2929,3306,2999,2698,3276,3723,3722,3725,2929,3545,3306,3725,2999,2928,3722,3383,2928,3723,3725,3306,3373,2999,3722,3383,2929,3545,2612,3347,2928,3725,3306,3723,3722,3383,2928,3725,3306,3723,3722,3383,2928,3545,3725,3306,2929,2999,3722,3383,2928,3545,3725,2929,2999,3306,2929,2999,3545,2928,3723,3724,3411,2929,2999,NA,80
7,3112,2687,3747,3748,2919,3223,3305,3299,3301,3007,3577,2911,2246,3204,3186,NA,NA,NA,NA,NA,3223,2687,3747,3748,2919,3577,2911,3305,3301,3007,3223,2687,3747,3748,2919,3577,2911,3305,3301,3007,2687,3747,3748,2919,2911,2246,3301,3007,3305,3747,3301,2919,2687,3112,3748,3007,2911,2246,3204,3186,2687,3747,2919,2911,2246,3186,2687,3747,2919,2911,2246,3186,2687,3747,3748,2919,2911,2246,3007,3301,2687,3747,3748,2911,2246,2919,2687,3747,2919,2911,3748,3530,3746,2687,2911,NA,80
8,2960,3399,3032,3059,2385,3057,3815,3136,1988,2917,3672,2536,3370,3405,3406,NA,NA,NA,NA,NA,3672,2536,3370,3405,3406,2960,3399,3032,3059,2385,3672,2536,3370,3405,3406,2960,3399,3032,3059,2385,3672,2536,3405,3406,3032,2917,3059,2385,3370,2536,3405,3406,3057,3672,3059,2385,2960,3399,1988,2917,3057,3405,3406,3672,3059,2385,3057,3405,3406,3672,3059,2385,3672,2536,3405,3406,3399,3370,3059,2385,3672,3405,3406,3370,3059,2385,2536,3672,2917,3032,3406,3074,3458,3672,2536,NA,80
9,2352,3753,3358,3335,3559,3752,3555,3751,3170,3142,3750,3561,3611,3560,3167,NA,NA,NA,NA,NA,2352,3753,3358,3335,3559,3752,3555,3751,3170,3142,2352,3753,3358,3335,3559,3752,3555,3751,3170,3142,2352,3753,3335,3559,3752,3555,3170,3142,3750,3561,3560,3167,3611,3555,3170,3142,3751,3753,3335,3559,3561,3560,3167,3555,3170,3142,3561,3335,3167,3555,3170,3142,2352,3753,3335,3559,3752,3555,3560,3167,2352,3753,3335,3752,3555,3559,3753,2352,3752,3358,3559,3321,3278,2352,3752,NA,80
14,3524,3564,3011,2343,3044,3896,3567,3462,3565,3893,3755,3895,3064,3554,2969,NA,NA,NA,NA,NA,3896,3567,3524,3044,3011,3895,3564,3462,2343,3893,3896,3567,3524,3044,3011,3893,3564,3462,2343,3895,3524,3567,3044,NA,3896,3564,2343,3011,3524,3564,2343,3565,3895,3567,3044,3893,NA,NA,NA,NA,3564,2343,3565,3567,3044,3462,3564,2343,3565,3567,3044,3462,3524,3564,3044,3011,3462,3567,3565,2343,3524,3564,2343,3011,3567,3565,3524,3567,3564,3011,NA,3894,3068,3564,3524,NA,80
15,3135,3022,3191,2551,2078,1409,2703,3187,3219,3593,2907,3583,3581,3398,2359,NA,NA,NA,NA,NA,1409,2703,3187,3398,2078,3022,3583,3581,3191,2359,1409,2703,3187,3398,2078,3022,3583,3581,3191,2359,2703,3187,3398,2078,3583,3581,2907,2359,3583,2907,2551,3593,3022,1409,3398,2359,2703,3135,3219,2078,3583,2551,3593,2703,3398,2359,3583,2551,3593,2703,3398,2359,2703,3187,3398,1409,3583,3581,2907,2078,2703,3187,1409,3583,3581,3398,2703,3187,3583,3022,3581,3580,3579,2703,3581,NA,80
16,3586,3402,3587,2255,2426,3654,3585,3584,2584,3084,3272,3401,3313,3130,3557,NA,NA,NA,NA,NA,3586,3402,3587,2255,2426,3654,3585,3584,2584,3084,3586,3402,3587,2255,2426,3654,3585,3584,2584,3084,3586,3402,2255,2426,3585,3584,2584,3084,3585,3584,2255,2426,3402,3586,2584,3084,3587,3401,3130,3557,3585,2584,2426,3402,3084,2255,3585,3584,2426,3402,3586,2255,3586,3402,2426,2255,3585,3584,2584,3084,3586,3402,2426,3585,3584,2255,3402,3586,3587,3584,3585,3308,2663,3402,3584,NA,80
