id,name,position,league,team,season,gamesPlayed,timeOnIce,goals,assists,points,plusMinus,pim,ppGoals,ppAssists,ppPoints,ppTimeOnIce,shGoals,shAssists,shPoints,shTimeOnIce,gwg,faceoffs,faceoffWins,fights,fightWins,fightLosses,hits,giveaways,takeaways,shotsBlocked,shotsOnGoal,gameRating,offensiveGameRating,defensiveGameRating,advancedStats_PDO,advancedStats_GF60,advancedStats_GA60,advancedStats_SF60,advancedStats_SA60,advancedStats_CF,advancedStats_CA,advancedStats_CFPct,advancedStats_CFPctRel,advancedStats_FF,advancedStats_FA,advancedStats_FFPct,advancedStats_FFPctRel,pos,pos_broad
273,Chico Smeb,LD,0,CGY,53,50,65316,9,27,36,5,18,3,11,14,13203,0,0,0,1821,NA,NA,NA,0,0,0,46,31,18,65,178,66,61,70,97.8,3.7,3.3,36.4,27,950,678,58.4,-2.8,699,505,58.1,-2.5,Defense,Defense
274,Bernik Vrzala,RD,0,CGY,53,50,59616,5,15,20,6,12,0,2,2,4478,0,1,1,4657,NA,NA,NA,0,0,0,35,16,27,69,89,60,55,64,97.7,3.6,3.3,36.9,27,959,682,58.4,-2.7,711,509,58.3,-2.2,Defense,Defense
275,Jack Wilson,RD,0,WKP,53,50,29906,2,2,4,-20,12,0,0,0,8,0,0,0,2234,NA,NA,NA,0,0,0,15,8,5,1,24,48,49,47,95.4,1.6,4.2,23.9,37.5,351,563,38.4,-0.9,254,397,39,-0.9,Defense,Defense
276,Otis B. Driftwood,RD,0,CGY,53,50,64920,6,18,24,35,53,3,1,4,4322,0,0,0,7175,NA,NA,NA,1,1,0,144,19,33,79,87,63,54,70,102.4,4.2,1.9,39.3,22.4,1058,571,64.9,7.2,797,448,64,6.6,Defense,Defense
278,Mike Izzy,LW,0,CGY,53,50,58448,17,23,40,11,52,2,2,4,4636,1,0,1,3737,NA,NA,NA,0,0,0,185,25,16,13,152,65,72,55,99.3,3.4,2.7,38.6,28.1,995,689,59.1,-1.7,730,517,58.5,-1.8,Forward,Wing
279,Mikael Choybuk,RW,0,CGY,53,50,58122,31,25,56,14,20,13,8,21,12404,0,0,0,262,NA,NA,NA,0,0,0,16,32,8,11,215,65,67,63,98.3,3.5,2.4,40.5,23.1,930,521,64.1,5.6,698,402,63.5,5.4,Forward,Wing
281,Shooter McGavin,LW,0,CGY,53,1,1140,0,0,0,-1,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,5,0,0,0,2,60,67,50,80,0,3.2,37.9,15.8,23,11,67.6,2,17,6,73.9,5.9,Forward,Wing
284,Esa Parmborg,C,0,CGY,53,50,61060,19,26,45,8,18,1,6,7,2296,1,1,2,7485,NA,NA,NA,0,0,0,42,27,26,44,131,74,69,72,98.7,3.4,2.7,34.1,24.4,900,627,58.9,-1.9,666,479,58.2,-2.3,Forward,Center
285,Barry Batsbak,C,0,CGY,53,50,65182,17,38,55,16,20,9,14,23,12366,0,1,1,2439,NA,NA,NA,0,0,0,33,25,14,28,164,74,73,71,100.8,3.5,2.4,37,28.2,975,689,58.6,-2.5,723,527,57.8,-2.9,Forward,Center
290,Atlas Rush,LW,0,CGY,53,49,52249,8,13,21,15,50,0,1,1,406,0,0,0,2101,NA,NA,NA,0,0,0,161,22,6,9,95,57,63,49,100.3,3.5,2.5,33.1,24.2,850,613,58.1,-2.9,624,458,57.7,-2.7,Forward,Wing
291,Maxime Bouchard,LW,0,CGY,53,50,68447,15,42,57,17,22,5,15,20,12461,0,1,1,7355,NA,NA,NA,0,0,0,64,37,28,46,190,72,73,66,99.1,3.4,2.1,39.2,22.3,957,551,63.5,4.8,718,419,63.1,5.1,Forward,Wing
292,Brock Nuck,RW,0,WKP,53,50,74008,16,16,32,-23,27,8,3,11,10977,0,0,0,3403,NA,NA,NA,0,0,0,79,37,22,33,162,62,64,58,99,1.7,3,25,38.8,758,1159,39.5,0.7,578,864,40.1,0.7,Forward,Wing
301,Karlstra?e Scholz,LD,0,EDM,53,50,68770,11,30,41,28,20,4,2,6,4460,0,0,0,3651,NA,NA,NA,0,0,0,81,19,30,68,170,77,71,80,101.9,3.3,1.5,36,21.5,1142,657,63.5,8,836,492,63,8.1,Defense,Defense
303,Brady McIntyre,LD,0,EDM,53,50,72448,5,23,28,11,31,1,8,9,10864,0,1,1,6506,NA,NA,NA,1,0,1,87,13,32,91,160,77,60,88,100.3,3.1,2.2,34.9,25.2,1003,702,58.8,0.3,717,529,57.5,-0.8,Defense,Defense
304,FR Finn-Rhys,RD,0,EDM,53,50,66793,8,27,35,27,24,1,5,6,4265,0,0,0,3666,NA,NA,NA,0,0,0,73,8,23,82,94,64,56,70,101.5,3.2,1.6,36.2,21.2,1112,620,64.2,8.9,818,464,63.8,9.3,Defense,Defense
306,Tor Tuck,RD,0,EDM,53,50,72060,7,17,24,7,22,3,8,11,10943,0,0,0,6564,NA,NA,NA,0,0,0,86,12,15,80,120,60,54,63,99.7,2.8,2.2,34.7,25.6,996,711,58.3,-0.5,710,535,57,-1.6,Defense,Defense
307,Jordan von Matt,RD,0,EDM,53,50,44082,5,13,18,2,26,0,1,1,454,0,0,0,4313,NA,NA,NA,0,0,0,47,11,22,88,48,55,52,59,99.5,3.3,3.2,30.8,28.6,608,591,50.7,-10.7,444,436,50.5,-10.2,Defense,Defense
310,Tony Pepperoni,C,0,EDM,53,50,71743,24,33,57,24,51,8,10,18,10522,0,1,1,6586,NA,NA,NA,0,0,0,109,40,25,25,212,76,80,67,102.4,3.6,1.8,35.4,24.1,988,689,58.9,0.4,723,513,58.5,0.7,Forward,Center
313,Hercules Rockefeller,LW,0,EDM,53,50,58564,25,20,45,14,22,4,3,7,4794,1,0,1,1264,NA,NA,NA,0,0,0,62,42,9,36,155,61,67,53,100.4,3.6,2.6,35.1,26.3,953,692,57.9,-1.1,688,518,57,-1.5,Forward,Wing
320,Marc Hagan,LW,0,MIN,53,50,47320,11,9,20,-5,48,0,0,0,29,0,0,0,7000,NA,NA,NA,0,0,0,53,43,5,83,80,54,54,53,101,2.1,2.7,23,32,448,698,39.1,3.2,346,513,40.3,3.8,Forward,Wing
323,Julio Tokolosh,RW,0,EDM,53,50,70879,16,26,42,24,4,4,11,15,10273,0,0,0,6817,NA,NA,NA,0,0,0,52,7,33,58,138,69,72,64,102.4,3.5,1.8,35.8,24.2,974,684,58.7,0.2,720,510,58.5,0.8,Forward,Wing
324,Barrett Blackwood,LW,0,EDM,53,50,61423,20,20,40,20,30,9,2,11,10271,0,0,0,464,NA,NA,NA,0,0,0,15,35,3,10,167,59,63,55,101.8,3.4,1.8,35.8,23.9,933,655,58.8,0.2,683,478,58.8,1.2,Forward,Wing
326,James Truong,RW,0,EDM,53,50,61316,15,28,43,16,12,0,4,4,4868,0,1,1,3145,NA,NA,NA,0,0,0,32,31,24,20,122,63,68,54,101.2,3.6,2.4,34.4,26.3,959,697,57.9,-1.1,690,524,56.8,-1.8,Forward,Wing
335,Noah Tedla,RD,0,MIN,53,50,70748,5,11,16,-10,4,0,0,0,5376,0,0,0,3356,NA,NA,NA,0,0,0,8,15,28,75,87,60,56,62,102,2.3,2.8,23.3,36.9,715,1185,37.6,1.6,546,859,38.9,2.4,Defense,Defense
336,Igor Volkov,LD,0,MIN,53,50,69514,3,2,5,-32,0,0,0,0,1195,0,1,1,11406,NA,NA,NA,0,0,0,5,18,23,36,28,60,47,71,96.1,1.2,3.2,21.9,34.4,627,1044,37.5,1.3,464,751,38.2,1.1,Defense,Defense
337,Mathias Seger,LD,0,MIN,53,50,81860,2,20,22,-9,6,1,6,7,10559,0,0,0,9523,NA,NA,NA,0,0,0,19,24,33,175,96,75,54,90,102.5,2.4,2.7,24.1,35.9,733,1156,38.8,3.6,560,837,40.1,4.5,Defense,Defense
340,Geoff Moore,RD,0,WKP,53,52,78466,3,8,11,-29,84,2,0,2,8576,0,0,0,11008,NA,NA,NA,0,0,0,185,30,49,194,87,70,50,83,97.2,1.5,2.9,23.1,31.9,662,1017,39.4,0.5,502,721,41,1,Defense,Defense
341,Ti-Guy Emond,RD,0,MIN,53,50,42585,0,5,5,-20,42,0,0,0,272,0,0,0,7717,NA,NA,NA,0,0,0,73,6,36,136,15,56,50,61,98.6,2,4.2,21.5,39.4,398,711,35.9,-1.1,290,531,35.3,-2.9,Defense,Defense
343,Noah Gallagher,LW,0,MIN,53,50,68644,17,12,29,-31,157,4,1,5,9679,0,0,0,5793,NA,NA,NA,1,1,0,209,41,2,18,141,59,63,54,98.2,2.1,3.9,24.5,37.8,660,1008,39.6,4.6,508,740,40.7,5.2,Forward,Wing
349,Bobby Watson,RW,0,MIN,53,50,52735,8,8,16,-33,44,1,2,3,5010,0,0,0,173,NA,NA,NA,0,0,0,33,26,5,32,96,53,55,51,96.8,1.1,3.6,20.4,40.7,483,1009,32.4,-6.6,353,735,32.4,-7.6,Forward,Wing
351,Florence Clijsters,C,0,MIN,53,50,45868,4,8,12,-5,62,0,0,0,267,0,0,0,3171,NA,NA,NA,0,0,0,60,21,15,10,47,58,54,60,101.6,2.3,2.7,22.5,31.6,468,721,39.4,3.6,358,531,40.3,3.8,Forward,Center
354,Artemi Berezin,C,0,MIN,53,50,73827,16,23,39,-32,42,4,8,12,9623,0,1,1,9974,NA,NA,NA,0,0,0,30,28,13,13,118,60,62,58,98.4,2.1,4,23.8,37.7,661,1026,39.2,4,507,752,40.3,4.5,Forward,Center
355,Jon Forty-One,C,0,EDM,53,50,62408,7,30,37,14,40,1,7,8,4944,0,0,0,3195,NA,NA,NA,0,0,0,41,15,17,14,120,63,66,58,100.9,3.4,2.4,34.2,25.9,972,712,57.7,-1.4,697,530,56.8,-1.9,Forward,Center
356,Collin Gibbles,RW,0,MIN,53,50,78090,9,20,29,-30,4,2,4,6,9807,0,0,0,12305,NA,NA,NA,0,0,0,4,34,51,181,113,76,62,83,98.9,2.1,3.8,23.3,37.1,677,1041,39.4,4.4,516,761,40.4,4.8,Forward,Wing
357,Eero Niemi,RW,0,MIN,53,50,48540,4,10,14,-32,16,2,1,3,4792,0,0,0,232,NA,NA,NA,0,0,0,4,20,4,40,84,55,59,50,96.8,1.3,3.9,20.4,40.4,459,930,33,-5.4,340,670,33.7,-5.6,Forward,Wing
367,Gary Grease,LD,0,WPG,53,50,62360,2,6,8,6,29,0,2,2,3621,0,0,0,6986,NA,NA,NA,1,1,0,161,18,14,53,51,59,52,65,104.5,2.8,2.3,25,34.6,670,910,42.4,1.6,499,675,42.5,2,Defense,Defense
369,Slip McScruff,LD,0,WPG,53,50,71257,2,16,18,-23,38,1,10,11,10905,1,0,1,4215,NA,NA,NA,0,0,0,261,24,37,177,75,66,51,80,97.4,1.9,3.5,26.4,34.8,746,1006,42.6,2,537,759,41.4,0.4,Defense,Defense
373,Adam Barron,RD,0,WPG,53,50,68614,13,18,31,-22,34,7,6,13,10525,1,2,3,3842,NA,NA,NA,0,0,0,8,26,13,43,136,62,61,63,97.5,1.9,3.5,25.7,35.1,718,977,42.4,1.6,510,737,40.9,-0.5,Defense,Defense
375,Osbert Whacker,RD,0,WPG,53,50,49168,1,3,4,-7,44,0,1,1,402,0,0,0,3538,NA,NA,NA,1,1,0,105,9,8,68,16,52,50,54,100.8,1.8,2.5,24,36.3,530,847,38.5,-4,412,631,39.5,-2.4,Defense,Defense
376,Ignatius Blunt,LW,0,WPG,53,50,69143,9,21,30,-10,16,0,9,9,9608,0,0,0,2479,NA,NA,NA,0,0,0,6,16,35,33,105,61,62,58,101.7,2.2,2.8,24.2,38.2,711,1089,39.5,-3,514,830,38.2,-4.8,Forward,Wing
378,Reginald Rove,RW,0,WPG,53,50,47795,5,14,19,-8,6,0,0,0,203,1,2,3,4123,NA,NA,NA,0,0,0,9,4,22,25,48,57,59,53,100,1.8,2.7,23.6,35.4,521,773,40.3,-1.5,379,583,39.4,-2.5,Forward,Wing
380,Calogero Crudelli,RW,0,WPG,53,50,66076,21,19,40,-8,32,7,7,14,9552,0,0,0,780,NA,NA,NA,0,0,0,28,39,17,50,134,61,62,58,102.7,2.3,2.8,23.6,38.7,695,1091,38.9,-3.9,497,820,37.7,-5.6,Forward,Wing
382,Nick Brain,C,0,WPG,53,50,68386,15,27,42,2,42,6,1,7,4826,0,0,0,7082,NA,NA,NA,0,0,0,70,32,31,80,166,80,69,83,101.1,2.7,2.5,29,30.5,802,908,46.9,8.8,621,672,48,10.9,Forward,Center
384,Commander Shepard,LW,0,WPG,53,50,67766,15,21,36,1,44,2,5,7,4768,0,1,1,7262,NA,NA,NA,0,0,0,18,26,44,88,129,69,70,65,100.8,2.7,2.6,29.1,30.4,801,900,47.1,9.1,618,656,48.5,11.5,Forward,Wing
391,Terrance Nova,RW,0,WPG,53,50,52573,7,19,26,-11,26,1,4,5,3825,0,0,0,65,NA,NA,NA,0,0,0,8,20,5,8,95,53,58,48,99,2.2,3,27.2,32.5,658,834,44.1,4.1,506,613,45.2,5.9,Forward,Wing
400,Ray Bork,LD,0,SFP,53,50,55644,5,10,15,11,21,0,0,0,229,0,1,1,6665,NA,NA,NA,1,1,0,88,12,32,93,61,64,52,74,100.7,2.7,1.9,34,26.4,845,662,56.1,5.7,644,489,56.8,7,Defense,Defense
402,Jack Tanner,LD,0,SFP,53,50,65003,9,18,27,7,32,4,6,10,10536,0,0,0,3920,NA,NA,NA,0,0,0,46,9,29,66,98,66,55,75,101.4,2.9,2.4,30.4,29.6,794,746,51.6,-1,592,572,50.9,-1.8,Defense,Defense
404,Leopold Lockhart,LD,0,SFP,53,50,62925,3,21,24,-1,31,1,1,2,3292,0,1,1,3350,NA,NA,NA,1,0,1,63,20,33,104,104,66,62,67,99.9,2.6,2.8,30.2,32.1,868,897,49.2,-4.8,656,677,49.2,-4.6,Defense,Defense
405,Charlie Schieck,LD,0,SFP,53,50,74156,10,26,36,11,26,4,7,11,10431,0,0,0,6709,NA,NA,NA,0,0,0,51,17,20,72,147,70,59,79,102.3,3.3,2.5,31.5,30.3,923,863,51.7,-0.9,696,660,51.3,-1.2,Defense,Defense
406,Dominic Montgomery,RD,0,SFP,53,50,59605,6,18,24,11,16,1,1,2,3357,0,0,0,3641,NA,NA,NA,0,0,0,63,9,37,73,80,61,55,65,101.2,3.1,2.3,32.6,28.1,877,728,54.6,3.7,659,557,54.2,3.2,Defense,Defense
409,Jeff Brogen,LW,0,SFP,53,50,69359,18,32,50,23,24,5,10,15,9435,1,0,1,4366,NA,NA,NA,0,0,0,26,36,12,17,199,66,70,62,101.9,3.4,1.9,36.3,26.4,990,752,56.8,7.3,765,564,57.6,8.7,Forward,Wing
410,Vince Reaper,LW,0,SFP,53,50,59231,19,17,36,-4,23,3,2,5,4303,0,0,0,3019,NA,NA,NA,1,0,1,20,25,17,49,134,63,65,59,100.9,2.6,2.8,28.1,33.4,774,842,47.9,-6.6,572,641,47.2,-7.4,Forward,Wing
411,Jonas Larsson,LW,0,SFP,53,50,44097,6,10,16,1,32,0,0,0,46,0,0,0,0,NA,NA,NA,0,0,0,13,22,5,18,79,52,57,47,100,2.5,2.4,29.2,28.3,686,644,51.6,-0.9,513,481,51.6,-0.6,Forward,Wing
413,Nathan Explosion,C,0,SFP,53,50,52973,10,10,20,-1,23,0,0,0,119,0,1,1,5849,NA,NA,NA,1,0,1,104,26,1,12,80,57,59,51,100.5,2.6,2.7,29.7,32.6,729,757,49.1,-4.6,539,570,48.6,-5,Forward,Center
415,Steven Moyer,C,0,SFP,53,50,68387,12,34,46,18,22,5,12,17,9836,1,1,2,3697,NA,NA,NA,0,0,0,36,18,20,36,115,72,69,71,101.1,3.2,2.1,35.4,26.8,969,740,56.7,7,737,566,56.6,7,Forward,Center
417,Knute Knurtsson,C,0,HAM,53,50,55405,11,25,36,25,30,1,0,1,232,1,0,1,7022,NA,NA,NA,0,0,0,49,21,25,8,152,62,60,59,99.5,3.7,1.9,42.8,20.6,1049,521,66.8,1.8,783,380,67.3,2.2,Forward,Center
422,Yoshimitsu McCloud,C,0,WKP,53,50,64433,3,19,22,-16,28,0,5,5,4953,0,0,0,4127,NA,NA,NA,0,0,0,33,23,12,35,52,59,59,57,99.8,2.1,3.3,23.3,34.8,645,1051,38,-1.8,465,746,38.4,-2.1,Forward,Center
423,Richard Metcalf Jr.,RW,0,SFP,53,50,58918,7,18,25,-6,20,2,2,4,4103,0,0,0,2784,NA,NA,NA,0,0,0,18,12,13,25,78,57,61,52,100.3,2.5,2.8,28.8,33.8,791,841,48.5,-5.7,584,653,47.2,-7.4,Forward,Wing
425,Filip Zadina,C,0,NOL,53,50,46990,5,13,18,-6,16,1,3,4,1682,0,0,0,1376,NA,NA,NA,0,0,0,87,22,10,3,73,57,57,53,101.1,2,2.5,25.4,37.3,582,828,41.3,-15,424,633,40.1,-15.8,Forward,Center
433,Simon LeBlanc,LD,0,LAP,53,50,58120,4,11,15,26,4,0,0,0,366,0,0,0,6316,NA,NA,NA,0,0,0,76,14,23,76,68,63,51,73,100.4,3.6,2,37.3,20.9,1033,556,65,1,741,399,65,0.7,Defense,Defense
435,Disisde Dayudie,LD,0,LAP,53,50,50907,3,14,17,16,10,0,0,0,0,0,0,0,3489,NA,NA,NA,0,0,0,54,29,18,28,80,61,52,68,99.1,3.7,2.5,39.5,24.3,980,579,62.9,-2.1,737,432,63,-2.2,Defense,Defense
437,Oliver Cleary,RD,0,LAP,53,50,65310,16,20,36,19,22,2,3,5,11383,2,0,2,2764,NA,NA,NA,0,0,0,58,22,21,53,162,67,68,64,99.1,3.8,2.3,38.6,21.5,1053,557,65.4,1.6,760,398,65.6,1.6,Defense,Defense
438,Tony Ford,RD,0,LAP,53,50,66164,6,31,37,21,20,0,4,4,11351,0,0,0,4008,NA,NA,NA,0,0,0,89,18,22,92,151,65,63,66,101.5,3.7,1.9,40.1,24.7,1067,634,62.7,-2.4,790,473,62.5,-3,Defense,Defense
439,Thomas Bathory,RD,0,LAP,53,50,60171,6,16,22,13,32,1,0,1,3019,0,2,2,6175,NA,NA,NA,1,0,1,70,17,22,62,107,58,55,61,97.6,2.9,2.1,40.7,22.3,1055,579,64.6,0.4,790,430,64.8,0.4,Defense,Defense
442,Philipp Winter,LW,0,LAP,53,50,61720,28,30,58,36,18,4,8,12,9025,0,0,0,2564,NA,NA,NA,0,0,0,57,31,11,46,218,70,76,60,101.4,4.5,1.7,41.1,18.2,1072,500,68.2,5.7,798,361,68.9,6.4,Forward,Wing
443,Max Mauldin,C,0,LAP,53,50,63953,6,31,37,32,43,2,3,5,8309,0,1,1,5805,NA,NA,NA,1,0,1,54,9,24,16,127,67,67,64,100.3,4.3,2,41.2,19.1,1072,506,67.9,5.3,792,365,68.5,5.8,Forward,Center
450,Borromini Cannellini,C,0,LAP,53,50,61815,12,22,34,12,31,1,1,2,5640,0,0,0,2921,NA,NA,NA,0,0,0,108,13,12,17,132,65,68,58,96.7,3.3,2.5,40.3,21.8,1107,590,65.2,1.4,808,439,64.8,0.4,Forward,Center
452,First-Name Last-Name,C,0,TOR,53,50,56559,6,14,20,-43,34,1,2,3,4302,0,0,0,3868,NA,NA,NA,0,0,0,46,31,16,72,69,54,55,53,99.7,1.5,4.6,16.5,49.8,401,1286,23.8,-0.4,297,946,23.9,-0.8,Forward,Center
456,Elijah Jones,RW,0,LAP,53,50,52289,12,13,25,7,20,0,1,1,3352,0,0,0,49,NA,NA,NA,0,0,0,47,28,4,19,147,56,61,50,98,2.9,2.3,40.1,24.8,1018,606,62.7,-2.4,763,438,63.5,-1.5,Forward,Wing
457,Theo Morgan,RW,0,LAP,53,50,56604,21,19,40,18,22,2,1,3,1118,0,0,0,3502,NA,NA,NA,0,0,0,51,20,21,18,135,65,69,58,99.8,3.3,2.1,37.5,23.4,1039,629,62.3,-3,750,464,61.8,-4.1,Forward,Wing
458,Hiro Fujikawa,LW,0,LAP,53,50,63421,15,28,43,10,20,3,5,8,10203,0,0,0,1084,NA,NA,NA,0,0,0,78,21,14,16,189,63,70,54,97.7,3.3,2.4,40.1,22.9,1082,590,64.7,0.6,786,441,64.1,-0.7,Forward,Wing
466,Darnell Johnson,RD,0,NOL,53,50,52841,3,11,14,11,42,0,1,1,645,0,0,0,5525,NA,NA,NA,0,0,0,67,7,14,92,66,58,52,64,101.5,3.1,2.3,33.4,30.1,812,688,54.1,3.3,592,529,52.8,2.3,Defense,Defense
467,Charlie Serpe,RD,0,NOL,53,50,58742,3,10,13,2,20,0,2,2,2467,1,0,1,2770,NA,NA,NA,0,0,0,29,23,28,125,90,60,60,60,100.2,2.3,2.2,30.3,29.4,823,837,49.6,-3.5,615,619,49.8,-2.2,Defense,Defense
470,Lyle Odelein III,LD,0,NOL,53,50,68889,7,19,26,4,28,2,5,7,7097,0,1,1,7700,NA,NA,NA,0,0,0,91,38,15,52,100,66,54,75,101,2.3,2.1,29.9,30.5,858,834,50.7,-1.8,628,628,50,-1.9,Defense,Defense
471,Sean Stevenson Jr.,RD,0,TBB,53,50,67911,3,23,26,-16,8,2,2,4,9989,0,1,1,5751,NA,NA,NA,0,0,0,48,23,22,185,106,67,57,75,103.5,2.3,3.3,20.1,40.8,579,1100,34.5,-0.3,410,820,33.3,-2.1,Defense,Defense
472,Bob Bergen,LD,0,MIN,53,50,33542,2,7,9,-26,8,0,2,2,3966,0,0,0,2415,NA,NA,NA,0,0,0,2,29,11,48,53,56,50,61,97.3,1.5,4.9,17.9,45.2,261,613,29.9,-8.6,198,464,29.9,-9.5,Defense,Defense
475,Mika Mayfield,LW,0,NOL,53,50,65135,16,21,37,0,24,8,8,16,9231,0,0,0,3680,NA,NA,NA,0,0,0,41,19,23,48,130,64,66,59,99.1,2.3,2.3,32.7,28.3,897,729,55.2,5,668,553,54.7,5.2,Forward,Wing
476,Nicholas Williams,C,0,NOL,53,50,69032,14,28,42,10,30,7,7,14,10815,0,1,1,5020,NA,NA,NA,0,0,0,51,19,36,22,171,79,73,80,101.1,2.6,1.9,33.6,28.9,920,762,54.7,4.4,681,581,54,4.2,Forward,Center
478,DeMaricus Smyth,RD,0,NOL,53,50,70745,9,22,31,1,45,4,10,14,10857,0,1,1,6518,NA,NA,NA,1,1,0,81,27,18,105,152,65,61,68,100.7,2.2,2.1,30.2,31.3,863,826,51.1,-1.2,634,631,50.1,-1.7,Defense,Defense
482,Joe Kurczewski,RW,0,NOL,53,50,56153,12,16,28,7,61,0,1,1,4805,0,0,0,565,NA,NA,NA,1,0,1,35,20,13,38,108,58,61,56,100.6,2.7,2.2,33.4,29.4,891,749,54.3,3.8,657,565,53.8,3.8,Forward,Wing
489,Michael Fox,LW,0,NOL,53,50,62775,16,29,45,8,12,4,7,11,7173,0,1,1,3098,NA,NA,NA,0,0,0,13,18,13,15,181,63,73,52,99.4,2.7,2.2,34.9,25.9,956,697,57.8,9.1,697,518,57.4,9.2,Forward,Wing
490,Jimmy Slothface,RW,0,NOL,53,50,65827,17,22,39,22,20,2,3,5,3900,1,0,1,5860,NA,NA,NA,0,0,0,56,21,16,34,146,63,70,54,102.1,3.3,1.8,35.5,25.3,1008,761,57,8.1,757,559,57.5,9.9,Forward,Wing
491,Lil' Manius,C,0,NOL,53,50,71253,19,33,52,11,14,6,7,13,8242,0,2,2,7600,NA,NA,NA,0,0,0,119,27,16,51,149,83,78,80,99.7,2.9,2.2,34.6,25.1,997,703,58.6,10.5,736,530,58.1,10.6,Forward,Center
492,Piotr Czerkawski,RW,0,SFP,53,50,71027,33,25,58,23,38,8,9,17,9520,0,0,0,5743,NA,NA,NA,0,0,0,88,23,20,41,226,68,73,62,102.5,3.4,1.9,36,26.6,983,751,56.7,7.1,759,568,57.2,8.1,Forward,Wing
494,Raquel Castillo Gutierrez,RW,0,NOL,53,50,48421,4,16,20,-5,32,1,4,5,2590,0,0,0,446,NA,NA,NA,0,0,0,24,18,6,25,67,52,55,49,102.1,2.4,2.6,25.7,36.6,597,852,41.2,-15.2,441,647,40.5,-15.4,Forward,Wing
500,Bjorn Leppanen,RD,0,TEX,53,50,65296,3,7,10,-51,32,0,0,0,3688,0,0,0,3276,NA,NA,NA,0,0,0,69,18,21,69,63,55,51,58,96.2,1.5,4.6,20.9,41.5,671,1237,35.2,-0.5,480,919,34.3,-1.9,Defense,Defense
501,Noah Brusky,LD,0,TEX,53,50,66152,1,10,11,-52,42,0,1,1,5128,0,0,0,3982,NA,NA,NA,0,0,0,85,29,27,101,46,62,50,72,96.4,1.6,4.9,19.5,41.1,620,1210,33.9,-2.6,447,891,33.4,-3.3,Defense,Defense
502,Piotr Horvat,LD,0,TEX,53,50,72137,2,8,10,-18,26,1,1,2,7475,0,0,0,6759,NA,NA,NA,0,0,0,80,32,21,66,64,62,50,72,101,2.1,3,22.1,36.7,706,1160,37.8,3.8,511,843,37.7,3.6,Defense,Defense
504,Jean-Pierre Gay,LD,0,TEX,53,50,39897,1,2,3,-14,28,0,0,0,376,0,0,0,4951,NA,NA,NA,0,0,0,54,14,11,22,18,52,48,55,100.4,1.9,3.3,22.8,42.8,374,793,32,-4.5,292,574,33.7,-2.3,Defense,Defense
505,Harvey Danger,RD,0,TEX,53,50,75782,9,15,24,-16,26,3,6,9,10774,0,0,0,5721,NA,NA,NA,0,0,0,123,26,39,172,115,69,61,75,101.5,2.1,3,21.7,37,705,1199,37,2.5,513,873,37,2.5,Defense,Defense
506,Jake Primeau,C,0,TEX,53,50,56813,11,6,17,-38,24,0,0,0,3224,0,0,0,1394,NA,NA,NA,0,0,0,17,31,1,15,85,53,57,47,99,1.7,4.3,19.1,42.5,521,1187,30.5,-7.6,384,870,30.6,-7.4,Forward,Center
509,Josef Kubinec,LW,0,TEX,53,50,67300,15,18,33,-21,20,6,4,10,10535,0,0,0,2700,NA,NA,NA,0,0,0,48,36,12,67,114,60,63,56,101.1,2.2,3.5,22.4,40.4,628,1171,34.9,-0.9,461,847,35.2,-0.4,Forward,Wing
510,Andreas Kvalheim,LW,0,TEX,53,50,72556,17,13,30,-24,14,3,0,3,6757,0,0,0,5933,NA,NA,NA,0,0,0,151,32,26,88,145,74,73,69,98.4,2,3.5,25.2,35.9,798,1140,41.2,9.4,579,828,41.2,9.3,Forward,Wing
512,Iam Essellemm,C,0,TEX,53,50,45612,4,16,20,-17,26,0,3,3,2062,0,0,0,2783,NA,NA,NA,0,0,0,27,12,6,82,50,55,57,51,101.5,1.9,3.4,19.9,41.5,448,870,34,-2,331,654,33.6,-2.6,Forward,Center
521,Emeka Valentine-Okoli,LW,0,TEX,53,50,43929,7,6,13,-22,12,0,0,0,585,0,0,0,4790,NA,NA,NA,0,0,0,45,29,11,27,53,52,53,48,99.9,1.6,3.6,17.9,40.5,393,826,32.2,-4.3,281,610,31.5,-5.2,Forward,Wing
523,Tyler Tougard,RW,0,TEX,53,50,39033,4,8,12,-15,14,0,0,0,175,0,0,0,1338,NA,NA,NA,0,0,0,34,9,9,18,37,52,54,49,101.6,1.8,3.3,19,40.6,407,802,33.7,-2.4,298,598,33.3,-2.9,Forward,Wing
533,Jon Toner,LD,0,LAP,53,50,62725,5,12,17,19,34,0,2,2,3407,0,2,2,3165,NA,NA,NA,0,0,0,56,17,30,99,121,71,59,81,98.7,2.8,1.7,41.8,21.5,1184,645,64.7,0.7,883,461,65.7,1.9,Defense,Defense
534,Delver Fudgeson,LD,0,WKP,53,50,63190,8,11,19,-11,14,0,1,1,4063,0,0,0,3748,NA,NA,NA,0,0,0,26,20,37,104,74,62,55,68,100.4,1.8,2.5,23.1,33.9,678,1019,40,1.3,490,715,40.7,1.5,Defense,Defense
535,Troy McClure III,RD,0,HAM,53,50,55992,4,23,27,40,27,0,1,1,388,0,1,1,7786,NA,NA,NA,1,0,1,86,9,25,129,104,64,55,71,102.4,4.1,1.2,45.5,17.9,1123,476,70.2,6.9,820,342,70.6,7,Defense,Defense
