id,name,position,league,team,season,gamesPlayed,minutes,wins,losses,ot,shotsAgainst,saves,goalsAgainst,gaa,shutouts,savePct,gameRating,pos,pos_broad
3635,Luka Nogoalov,G,0,HAM,75,44,2414,23,14,2,1544,1383,161,4.00,0,0.896,73,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,75,56,3109,29,23,2,1840,1663,177,3.41,1,0.904,75,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,75,45,2535,17,24,1,1522,1364,158,3.74,0,0.896,72,Goalie,Goalie
3829,Kay Lee,G,0,SFP,75,27,1434,7,14,3,832,723,109,4.56,0,0.869,62,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,75,28,1498,18,5,0,673,617,56,2.24,6,0.917,73,Goalie,Goalie
3873,James Lao,G,0,MTL,75,58,2168,1,50,1,2270,1963,307,8.50,0,0.865,59,Goalie,Goalie
3900,Ally Mathieson,G,0,ATL,75,52,3006,29,20,3,1874,1679,195,3.89,2,0.896,72,Goalie,Goalie
3955,Sith Happens,G,0,SEA,75,25,1033,1,10,1,718,624,94,5.46,0,0.869,60,Goalie,Goalie
4024,Scary Jerry,G,0,NEW,75,30,1589,19,6,0,978,887,91,3.43,1,0.907,74,Goalie,Goalie
4079,Mr Plow,G,0,PHI,75,17,909,13,0,1,431,393,38,2.51,0,0.912,72,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,75,54,2769,18,27,1,1923,1710,213,4.61,1,0.889,70,Goalie,Goalie
4174,Beau Kavanagh,G,0,BAP,75,24,1295,15,6,1,766,688,78,3.61,0,0.898,73,Goalie,Goalie
135,Mat Smith,G,0,CHI,76,37,1868,11,13,4,1398,1261,137,4.40,1,0.902,76,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,76,41,2302,19,19,1,1468,1323,145,3.78,2,0.901,74,Goalie,Goalie
992,Sir Devoir,G,0,BAP,76,44,2586,33,7,3,1381,1265,116,2.69,2,0.916,78,Goalie,Goalie
1052,B Jobin,G,0,ATL,76,46,2480,18,23,2,1415,1265,150,3.63,3,0.894,69,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,76,24,1275,12,10,1,754,691,63,2.96,0,0.916,77,Goalie,Goalie
2117,Bandit Heeler,G,0,LAP,76,20,994,14,4,0,533,491,42,2.53,2,0.921,74,Goalie,Goalie
2312,Toms Zile,G,0,TOR,76,49,2680,21,21,4,1862,1670,192,4.30,0,0.897,74,Goalie,Goalie
2357,Willie Miller,G,0,SEA,76,53,2947,8,41,2,2036,1809,227,4.62,1,0.889,70,Goalie,Goalie
2443,Hank Stopper,G,0,WPG,76,16,692,4,7,1,416,368,48,4.16,0,0.885,64,Goalie,Goalie
2575,Rebecca Montagne,G,0,CGY,76,55,2986,25,27,2,1988,1769,219,4.40,1,0.890,70,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,76,54,3266,36,16,2,1716,1544,172,3.16,4,0.900,73,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,76,51,2972,26,22,3,1920,1727,193,3.90,0,0.899,75,Goalie,Goalie
2828,Justin Time,G,0,SFP,76,55,3263,40,10,4,1694,1527,167,3.07,2,0.901,73,Goalie,Goalie
2921,BASE PACK,G,0,PHI,76,50,2990,28,20,2,1597,1423,174,3.49,5,0.891,70,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,76,37,1644,8,20,2,1295,1152,143,5.22,0,0.890,68,Goalie,Goalie
3203,Sjoforsvaret,G,0,TBB,76,15,773,5,5,3,561,511,50,3.88,1,0.911,78,Goalie,Goalie
3494,Brent Turnerson,G,0,CGY,76,23,997,2,8,2,734,647,87,5.23,0,0.881,65,Goalie,Goalie
3514,Walter Sobchak,G,0,SFP,76,14,735,10,2,0,392,357,35,2.86,1,0.911,72,Goalie,Goalie
3516,Jeff Newman,G,0,MIN,76,42,2392,21,18,2,1306,1168,138,3.46,3,0.894,70,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,76,41,2114,11,24,3,1576,1405,171,4.85,1,0.891,72,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,76,50,2992,36,10,2,1616,1468,148,2.97,3,0.908,76,Goalie,Goalie
3562,Sea Jebus,G,0,TEX,76,12,720,11,1,0,323,292,31,2.58,1,0.904,72,Goalie,Goalie
3588,George Walsh,G,0,TOR,76,26,1314,8,10,2,881,782,99,4.52,0,0.888,68,Goalie,Goalie
3615,Jackson Cannon,G,0,MTL,76,63,3003,12,38,3,2543,2266,277,5.53,1,0.891,71,Goalie,Goalie
3635,Luka Nogoalov,G,0,HAM,76,57,3106,25,23,5,1829,1623,206,3.98,2,0.887,68,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,76,55,3199,28,21,4,2008,1817,191,3.58,2,0.905,77,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,76,47,2697,26,14,3,1551,1394,157,3.49,1,0.899,73,Goalie,Goalie
3829,Kay Lee,G,0,EDM,76,47,2329,9,24,3,1874,1678,196,5.05,0,0.895,72,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,76,57,3272,32,20,2,1924,1750,174,3.19,3,0.910,77,Goalie,Goalie
3873,James Lao,G,0,MTL,76,33,963,2,10,1,824,706,118,7.35,0,0.857,54,Goalie,Goalie
3900,Ally Mathieson,G,0,MIN,76,28,1598,10,14,1,894,796,98,3.68,1,0.890,69,Goalie,Goalie
3955,Sith Happens,G,0,SEA,76,21,1012,3,12,0,718,632,86,5.10,0,0.880,67,Goalie,Goalie
4018,Kyle Baretto,G,0,MAN,76,21,908,4,9,0,622,555,67,4.42,0,0.892,67,Goalie,Goalie
4024,Scary Jerry,G,0,NEW,76,30,1671,13,10,4,1018,910,108,3.88,2,0.894,72,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,76,54,3058,27,23,3,2073,1882,191,3.75,2,0.908,78,Goalie,Goalie
4174,Beau Kavanagh,G,0,BAP,76,25,1393,19,4,0,805,739,66,2.84,4,0.918,78,Goalie,Goalie
4225,Yves D'Odeur,G,0,HAM,76,21,884,6,6,1,555,489,66,4.48,0,0.881,62,Goalie,Goalie
4248,Ben Harrison,G,0,PHI,76,17,976,13,3,0,463,424,39,2.40,1,0.916,75,Goalie,Goalie
4312,Jim Wen,G,0,ATL,76,28,1479,13,10,0,873,781,92,3.73,2,0.895,69,Goalie,Goalie
4329,Five-Hole Sieve,G,0,BUF,76,18,1008,11,2,2,545,506,39,2.32,2,0.928,80,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,77,40,2278,22,14,2,1373,1243,130,3.42,3,0.905,75,Goalie,Goalie
992,Sir Devoir,G,0,BAP,77,43,2472,22,15,3,1384,1226,158,3.83,1,0.886,68,Goalie,Goalie
1052,B Jobin,G,0,MTL,77,55,2953,4,49,1,2357,2049,308,6.26,0,0.869,65,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,77,19,912,11,4,0,407,365,42,2.76,0,0.897,64,Goalie,Goalie
2312,Toms Zile,G,0,WPG,77,14,728,4,8,0,454,401,53,4.36,0,0.883,66,Goalie,Goalie
2357,Willie Miller,G,0,SEA,77,24,1233,5,15,1,836,735,101,4.91,0,0.879,65,Goalie,Goalie
2575,Rebecca Montagne,G,0,CGY,77,58,3083,17,31,5,1954,1724,230,4.48,3,0.882,67,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,77,47,2817,28,16,3,1390,1243,147,3.13,3,0.894,70,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,77,16,795,12,0,0,438,407,31,2.34,1,0.929,78,Goalie,Goalie
2828,Justin Time,G,0,SFP,77,56,3188,41,13,0,1528,1371,157,2.95,3,0.897,69,Goalie,Goalie
2921,BASE PACK,G,0,PHI,77,55,3259,42,9,3,1610,1450,160,2.94,4,0.901,72,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,77,27,1022,1,11,0,810,715,95,5.57,0,0.883,63,Goalie,Goalie
3273,Alexis Texas,G,0,SFP,77,15,781,9,3,0,322,282,40,3.07,0,0.876,60,Goalie,Goalie
3516,Jeff Newman,G,0,MIN,77,40,2296,25,11,2,1219,1102,117,3.06,1,0.904,72,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,77,40,2006,13,19,0,1497,1339,158,4.73,0,0.894,73,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,77,50,2985,29,20,1,1534,1381,153,3.07,1,0.900,72,Goalie,Goalie
3588,George Walsh,G,0,TOR,77,18,926,4,10,1,570,496,74,4.79,0,0.870,61,Goalie,Goalie
3615,Jackson Cannon,G,0,MTL,77,5,124,0,0,0,86,79,7,3.38,0,0.919,65,Goalie,Goalie
3635,Luka Nogoalov,G,0,HAM,77,55,2683,20,26,1,1723,1523,200,4.47,1,0.884,66,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,77,53,3116,29,21,2,1657,1498,159,3.06,1,0.904,73,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,77,53,3046,29,19,3,1600,1447,153,3.01,4,0.904,73,Goalie,Goalie
3829,Kay Lee,G,0,EDM,77,58,2938,11,41,2,2159,1902,257,5.25,0,0.881,67,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,77,56,3236,22,29,3,2060,1856,204,3.78,4,0.901,75,Goalie,Goalie
3900,Ally Mathieson,G,0,MIN,77,29,1679,15,10,3,911,812,99,3.54,2,0.891,70,Goalie,Goalie
4018,Kyle Baretto,G,0,MAN,77,22,828,3,9,0,614,531,83,6.01,0,0.865,60,Goalie,Goalie
4024,Scary Jerry,G,0,NEW,77,30,1688,18,10,0,999,899,100,3.55,0,0.900,73,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,77,59,3136,19,33,2,2140,1890,250,4.78,2,0.883,68,Goalie,Goalie
4174,Beau Kavanagh,G,0,BAP,77,27,1499,15,11,0,827,741,86,3.44,3,0.896,70,Goalie,Goalie
4225,Yves D'Odeur,G,0,HAM,77,31,1289,7,11,1,831,732,99,4.61,0,0.881,64,Goalie,Goalie
4248,Ben Harrison,G,0,PHI,77,13,734,9,1,2,396,352,44,3.59,0,0.889,69,Goalie,Goalie
4278,Song Ju-gong,G,0,MTL,77,23,886,3,7,2,657,588,69,4.67,0,0.895,66,Goalie,Goalie
4312,Jim Wen,G,0,ATL,77,25,1267,14,6,0,722,650,72,3.41,1,0.900,71,Goalie,Goalie
4329,Five-Hole Sieve,G,0,BUF,77,54,3186,28,21,5,2015,1822,193,3.63,2,0.904,78,Goalie,Goalie
4395,Karter Mendenhall,G,0,CHI,77,41,1958,17,16,1,1444,1293,151,4.63,0,0.895,71,Goalie,Goalie
4411,Anastasia Söderström,G,0,CGY,77,2,112,0,2,0,98,86,12,6.40,0,0.878,72,Goalie,Goalie
4455,Stun Gun,G,0,LAP,77,17,972,14,2,0,470,430,40,2.47,2,0.915,74,Goalie,Goalie
4463,Meo Vanbiesbrouck,G,0,TBB,77,16,855,8,4,2,499,454,45,3.15,0,0.910,75,Goalie,Goalie
4468,Tanner Pitts,G,0,ATL,77,47,2714,30,14,2,1594,1436,158,3.49,1,0.901,74,Goalie,Goalie
4478,Roman Cechmanek II,G,0,TEX,77,20,1154,16,2,1,528,466,62,3.22,1,0.883,65,Goalie,Goalie
4512,Denebor Milasch,G,0,TOR,77,53,3036,26,24,1,1845,1661,184,3.64,2,0.900,74,Goalie,Goalie
4517,Henri Losanov,G,0,SEA,77,50,2720,15,30,0,1832,1641,191,4.21,0,0.896,73,Goalie,Goalie
4522,Just Perfection,G,0,CGY,77,21,768,3,7,1,501,435,66,5.15,0,0.868,57,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,78,23,1241,12,6,1,739,658,81,3.92,0,0.890,69,Goalie,Goalie
992,Sir Devoir,G,0,BAP,78,36,2028,21,10,5,1123,1008,115,3.40,3,0.898,70,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,78,19,1023,10,7,0,553,496,57,3.34,1,0.897,69,Goalie,Goalie
2312,Toms Zile,G,0,WPG,78,19,788,2,13,0,545,481,64,4.87,0,0.883,61,Goalie,Goalie
2575,Rebecca Montagne,G,0,CGY,78,56,3226,29,22,3,1836,1651,185,3.44,4,0.899,73,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,78,48,2928,34,11,3,1443,1297,146,2.99,6,0.899,72,Goalie,Goalie
2789,Casey Fantobens,G,0,BUF,78,54,3069,22,25,5,2066,1845,221,4.32,0,0.893,72,Goalie,Goalie
2828,Justin Time,G,0,SFP,78,55,3257,44,6,3,1588,1431,157,2.89,5,0.901,72,Goalie,Goalie
2921,BASE PACK,G,0,PHI,78,45,2483,28,12,2,1441,1296,145,3.50,1,0.899,72,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,78,55,2780,9,41,4,2213,1974,239,5.16,0,0.892,72,Goalie,Goalie
3273,Alexis Texas,G,0,BUF,78,18,922,10,3,1,539,486,53,3.45,0,0.902,71,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,78,34,1672,8,17,0,1224,1099,125,4.49,0,0.898,72,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,78,49,2787,36,8,2,1450,1319,131,2.82,4,0.910,74,Goalie,Goalie
3635,Luka Nogoalov,G,0,HAM,78,54,2977,19,24,6,2018,1808,210,4.23,1,0.896,73,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,78,46,2703,31,10,5,1446,1302,144,3.20,1,0.900,73,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,78,51,2959,25,20,4,1563,1379,184,3.73,2,0.882,66,Goalie,Goalie
3829,Kay Lee,G,0,EDM,78,29,1191,3,9,0,824,731,93,4.68,0,0.887,63,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,78,56,3198,24,22,5,2069,1871,198,3.71,3,0.904,76,Goalie,Goalie
3873,James Lao,G,0,SFP,78,13,725,4,9,0,435,380,55,4.55,0,0.874,63,Goalie,Goalie
3900,Ally Mathieson,G,0,MIN,78,35,1730,11,16,3,1081,959,122,4.23,1,0.887,66,Goalie,Goalie
3955,Sith Happens,G,0,CGY,78,16,747,7,2,3,427,387,40,3.21,1,0.906,72,Goalie,Goalie
4024,Scary Jerry,G,0,MIN,78,43,2262,16,16,4,1370,1234,136,3.61,2,0.901,71,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,78,52,2774,20,24,3,1781,1566,215,4.65,0,0.879,66,Goalie,Goalie
4174,Beau Kavanagh,G,0,BAP,78,34,1950,15,14,1,1126,1012,114,3.51,2,0.899,73,Goalie,Goalie
4225,Yves D'Odeur,G,0,HAM,78,20,1016,6,10,1,715,633,82,4.84,0,0.885,67,Goalie,Goalie
4278,Song Ju-gong,G,0,MTL,78,55,3034,12,41,1,2315,2050,265,5.24,0,0.886,72,Goalie,Goalie
4312,Jim Wen,G,0,ATL,78,25,1263,14,4,1,636,570,66,3.13,0,0.896,67,Goalie,Goalie
4329,Five-Hole Sieve,G,0,NEW,78,49,2739,27,17,3,1796,1634,162,3.55,1,0.910,78,Goalie,Goalie
4395,Karter Mendenhall,G,0,CHI,78,44,2295,10,28,3,1603,1416,187,4.89,1,0.883,68,Goalie,Goalie
4455,Stun Gun,G,0,LAP,78,22,1199,13,4,3,628,561,67,3.35,1,0.893,68,Goalie,Goalie
4463,Meo Vanbiesbrouck,G,0,TBB,78,23,1301,14,4,2,679,626,53,2.44,3,0.922,79,Goalie,Goalie
4468,Tanner Pitts,G,0,ATL,78,48,2733,24,18,5,1601,1427,174,3.82,1,0.891,70,Goalie,Goalie
4478,Roman Cechmanek II,G,0,TEX,78,18,1083,14,4,0,503,459,44,2.44,3,0.913,75,Goalie,Goalie
4512,Denebor Milasch,G,0,TOR,78,48,2605,28,15,2,1557,1399,158,3.64,2,0.899,73,Goalie,Goalie
4517,Henri Losanov,G,0,SEA,78,50,2724,11,29,6,1776,1578,198,4.36,2,0.889,70,Goalie,Goalie
4522,Just Perfection,G,0,TOR,78,25,1376,10,10,1,916,837,79,3.44,1,0.914,78,Goalie,Goalie
4546,Herman Stahl,G,0,MAN,78,33,1219,6,13,0,755,654,101,4.97,0,0.866,57,Goalie,Goalie
4566,Masked Stanger,G,0,MTL,78,20,919,5,7,0,682,616,66,4.31,0,0.903,73,Goalie,Goalie
4632,Shotty McStopper,G,0,SEA,78,27,1251,11,9,0,779,696,83,3.98,1,0.893,66,Goalie,Goalie
4655,Launchpad McQuack,G,0,PHI,78,26,1490,15,8,1,857,773,84,3.38,0,0.902,74,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,79,28,1467,15,7,2,982,893,89,3.64,1,0.909,76,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,79,19,1086,7,7,2,598,528,70,3.86,0,0.883,66,Goalie,Goalie
2443,Hank Stopper,G,0,BAP,79,17,955,9,6,1,494,442,52,3.26,3,0.895,70,Goalie,Goalie
2575,Rebecca Montagne,G,0,BUF,79,54,3171,26,23,5,2034,1846,188,3.56,4,0.908,79,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,79,49,2901,29,19,1,1594,1410,184,3.80,0,0.885,68,Goalie,Goalie
2828,Justin Time,G,0,SFP,79,57,3319,45,8,1,1634,1483,151,2.73,7,0.908,74,Goalie,Goalie
2921,BASE PACK,G,0,PHI,79,44,2608,28,14,2,1369,1217,152,3.50,1,0.889,68,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,79,27,1115,3,16,0,948,839,109,5.86,0,0.885,66,Goalie,Goalie
3538,Tummy Hurts,G,0,CHI,79,32,1378,8,12,1,947,841,106,4.61,0,0.888,66,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,79,55,3224,38,15,1,1777,1599,178,3.31,1,0.900,72,Goalie,Goalie
3588,George Walsh,G,0,LAP,79,15,737,10,2,0,390,356,34,2.77,1,0.913,70,Goalie,Goalie
3635,Luka Nogoalov,G,0,HAM,79,36,1726,11,16,1,1181,1038,143,4.97,1,0.879,65,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,79,53,3050,27,18,4,1597,1427,170,3.34,1,0.894,69,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,79,52,2891,25,23,2,1570,1412,158,3.28,3,0.899,71,Goalie,Goalie
3829,Kay Lee,G,0,EDM,79,55,2848,14,29,4,2143,1897,246,5.18,1,0.885,69,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,79,56,3199,20,32,4,1920,1687,233,4.37,0,0.879,66,Goalie,Goalie
3900,Ally Mathieson,G,0,MIN,79,19,931,5,9,1,600,534,66,4.25,0,0.890,68,Goalie,Goalie
3955,Sith Happens,G,0,CGY,79,21,885,8,3,2,523,476,47,3.18,0,0.910,68,Goalie,Goalie
4024,Scary Jerry,G,0,MIN,79,53,3037,21,27,3,1892,1699,193,3.81,3,0.898,73,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,79,52,2845,14,28,7,1911,1687,224,4.72,2,0.883,67,Goalie,Goalie
4174,Beau Kavanagh,G,0,BAP,79,51,3022,28,20,2,1746,1576,170,3.37,1,0.903,75,Goalie,Goalie
4278,Song Ju-gong,G,0,MTL,79,55,3160,20,31,4,2088,1876,212,4.02,1,0.898,74,Goalie,Goalie
4312,Jim Wen,G,0,ATL,79,3,130,1,0,1,90,86,4,1.83,0,0.956,83,Goalie,Goalie
4329,Five-Hole Sieve,G,0,NEW,79,43,2536,24,13,5,1599,1433,166,3.93,0,0.896,75,Goalie,Goalie
4395,Karter Mendenhall,G,0,CHI,79,52,2587,13,31,1,1813,1613,200,4.64,0,0.890,68,Goalie,Goalie
4411,Anastasia Söderström,G,0,CGY,79,55,3118,33,18,2,1792,1597,195,3.75,1,0.891,70,Goalie,Goalie
4455,Stun Gun,G,0,ATL,79,46,2585,26,13,4,1392,1252,140,3.25,5,0.899,72,Goalie,Goalie
4463,Meo Vanbiesbrouck,G,0,TBB,79,18,924,11,5,1,487,432,55,3.57,0,0.887,65,Goalie,Goalie
4468,Tanner Pitts,G,0,ATL,79,24,1266,7,13,1,766,666,100,4.74,0,0.869,62,Goalie,Goalie
4478,Roman Cechmanek II,G,0,TEX,79,19,1066,15,2,0,529,485,44,2.48,3,0.917,75,Goalie,Goalie
4512,Denebor Milasch,G,0,TOR,79,55,3161,33,17,3,1729,1575,154,2.92,4,0.911,75,Goalie,Goalie
4517,Henri Losanov,G,0,SEA,79,52,2699,21,23,3,1699,1509,190,4.22,1,0.888,69,Goalie,Goalie
4522,Just Perfection,G,0,TOR,79,16,818,6,6,1,487,432,55,4.03,0,0.887,67,Goalie,Goalie
4546,Herman Stahl,G,0,MAN,79,27,1155,8,7,2,740,666,74,3.84,0,0.900,67,Goalie,Goalie
4566,Masked Stanger,G,0,WPG,79,19,784,5,4,1,492,447,45,3.44,1,0.909,69,Goalie,Goalie
4632,Shotty McStopper,G,0,SEA,79,27,1269,7,12,0,820,731,89,4.21,1,0.891,68,Goalie,Goalie
4655,Launchpad McQuack,G,0,PHI,79,24,1367,14,7,1,705,621,84,3.68,1,0.881,65,Goalie,Goalie
4704,Walter Scheibli,G,0,HAM,79,45,2276,10,26,2,1638,1445,193,5.09,1,0.882,67,Goalie,Goalie
4717,Josh Grygo,G,0,MTL,79,16,804,4,7,0,616,554,62,4.63,0,0.899,74,Goalie,Goalie
4815,Dexter Harrison Jr.,G,0,BUF,79,15,824,7,3,2,483,440,43,3.13,1,0.911,76,Goalie,Goalie
4830,Luke fromm,G,0,SFP,79,14,651,4,7,1,353,302,51,4.70,0,0.856,56,Goalie,Goalie
849,Olof Karsikko,G,0,NEW,80,29,1502,9,12,2,975,866,109,4.35,1,0.888,68,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,80,22,1173,14,5,0,552,498,54,2.76,3,0.902,70,Goalie,Goalie
2575,Rebecca Montagne,G,0,BUF,80,55,3299,32,17,5,1975,1774,201,3.66,2,0.898,75,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,80,51,2922,28,19,2,1699,1527,172,3.53,4,0.899,73,Goalie,Goalie
2828,Justin Time,G,0,SFP,80,56,3225,37,11,5,1539,1391,148,2.75,6,0.904,72,Goalie,Goalie
2921,BASE PACK,G,0,PHI,80,50,2949,29,18,2,1764,1588,176,3.58,4,0.900,75,Goalie,Goalie
3136,Isabella Bouchard,G,0,EDM,80,12,308,0,0,0,225,189,36,6.99,0,0.840,50,Goalie,Goalie
3538,Tummy Hurts,G,0,WPG,80,21,745,2,10,1,540,474,66,5.31,0,0.878,61,Goalie,Goalie
3547,Grzegorz Brzeczyszczykiewicz,G,0,LAP,80,58,3308,32,20,4,1751,1578,173,3.14,3,0.901,71,Goalie,Goalie
3588,George Walsh,G,0,LAP,80,14,653,3,7,0,381,325,56,5.14,0,0.853,55,Goalie,Goalie
3746,Tibuk Soonika,G,0,TBB,80,56,3266,38,11,3,1728,1556,172,3.16,3,0.900,72,Goalie,Goalie
3750,Bernard Lodge,G,0,NOL,80,49,2803,25,18,4,1518,1362,156,3.34,5,0.897,69,Goalie,Goalie
3843,"Rhett ""Shaggy"" Carpet",G,0,WPG,80,58,3222,21,29,3,2166,1938,228,4.25,1,0.895,73,Goalie,Goalie
3900,Ally Mathieson,G,0,EDM,80,52,2906,14,37,1,1921,1700,221,4.56,2,0.885,70,Goalie,Goalie
3955,Sith Happens,G,0,CGY,80,19,919,6,6,2,639,580,59,3.85,1,0.908,74,Goalie,Goalie
4024,Scary Jerry,G,0,MIN,80,42,2143,11,28,1,1509,1339,170,4.76,0,0.887,68,Goalie,Goalie
4102,Wayne Holloway,G,0,MAN,80,51,2931,27,19,4,1825,1635,190,3.89,2,0.896,74,Goalie,Goalie
4174,Beau Kavanagh,G,0,BAP,80,32,1779,13,15,2,1142,1019,123,4.15,0,0.892,71,Goalie,Goalie
4278,Song Ju-gong,G,0,MTL,80,56,3274,21,31,3,1990,1768,222,4.07,0,0.888,71,Goalie,Goalie
4329,Five-Hole Sieve,G,0,NEW,80,43,2474,19,22,2,1624,1438,186,4.51,1,0.885,69,Goalie,Goalie
4395,Karter Mendenhall,G,0,CHI,80,39,2029,12,18,4,1298,1158,140,4.14,0,0.892,69,Goalie,Goalie
4411,Anastasia Soderstrom,G,0,CGY,80,53,3054,30,19,3,1890,1717,173,3.40,2,0.908,76,Goalie,Goalie
4455,Stun Gun,G,0,ATL,80,51,2955,41,6,2,1479,1341,138,2.80,2,0.907,74,Goalie,Goalie
4463,Meo Vanbiesbrouck,G,0,HAM,80,52,2772,17,29,3,1799,1577,222,4.80,1,0.877,66,Goalie,Goalie
4468,Tanner Pitts,G,0,ATL,80,19,1019,13,4,0,521,461,60,3.53,3,0.885,66,Goalie,Goalie
4478,Roman Cechmanek II,G,0,TEX,80,20,1066,10,5,2,540,480,60,3.38,0,0.889,66,Goalie,Goalie
4512,Denebor Milasch,G,0,TOR,80,52,3137,21,24,7,2076,1864,212,4.05,0,0.898,76,Goalie,Goalie
4517,Henri Losanov,G,0,SEA,80,44,2575,25,14,4,1659,1493,166,3.87,1,0.900,76,Goalie,Goalie
4522,Just Perfection,G,0,TOR,80,15,860,2,11,1,613,545,68,4.74,0,0.889,69,Goalie,Goalie
4546,Herman Stahl,G,0,MAN,80,20,1055,11,5,0,618,568,50,2.84,3,0.919,78,Goalie,Goalie
4632,Shotty McStopper,G,0,TBB,80,16,714,5,8,1,458,406,52,4.37,1,0.886,66,Goalie,Goalie
4655,Launchpad McQuack,G,0,PHI,80,18,1025,9,7,1,603,539,64,3.74,1,0.894,71,Goalie,Goalie
4704,Walter Scheibli,G,0,HAM,80,29,1189,8,9,0,816,732,84,4.24,0,0.897,69,Goalie,Goalie
4717,Josh Grygo,G,0,MTL,80,14,701,2,9,0,516,463,53,4.53,1,0.897,72,Goalie,Goalie
4815,Dexter Harrison Jr.,G,0,BUF,80,12,695,8,4,0,347,312,35,3.02,1,0.899,71,Goalie,Goalie
4830,Luke fromm,G,0,SFP,80,14,766,9,3,1,475,434,41,3.21,0,0.914,77,Goalie,Goalie
4854,Evil Kyle Murray,G,0,BAP,80,39,2193,19,15,2,1305,1175,130,3.56,1,0.900,75,Goalie,Goalie
4903,Bishop Van Apeldoorn,G,0,SEA,80,27,1429,14,6,3,861,781,80,3.36,1,0.907,73,Goalie,Goalie
4943,Elvar Gil-Galad,G,0,CHI,80,38,1968,11,18,3,1294,1160,134,4.08,2,0.896,71,Goalie,Goalie
4973,QCCBOT4,G,0,EDM,80,14,741,4,9,1,581,514,67,5.42,0,0.885,71,Goalie,Goalie
4987,Adam Joy,G,0,MIN,80,34,1829,8,18,0,1185,1036,149,4.89,0,0.874,65,Goalie,Goalie
1413,Jon St. Ark,G,0,NOL,81,17,1025,11,5,1,528,478,50,2.93,1,0.905,75,Goalie,Goalie
2575,Rebecca Montagne,G,0,BUF,81,32,1783,19,8,3,1077,974,103,3.46,1,0.904,74,Goalie,Goalie
2595,Anthony Dionne,G,0,TEX,81,51,2969,32,15,2,1708,1533,175,3.54,2,0.898,73,Goalie,Goalie
2828,Justin Time,G,0,SFP,81,54,3255,40,12,2,1790,1652,138,2.54,5,0.923,81,Goalie,Goalie
2921,BASE PACK,G,0,PHI,81,52,2992,33,12,3,1742,1562,180,3.61,2,0.897,72,Goalie,Goalie
3122,Gino Fortezza,G,0,TOR,81,47,2770,16,27,3,1897,1700,197,4.27,0,0.896,76,Goalie,Goalie
3154,PeanutButter Zamboni,G,0,HAM,81,43,2159,9,25,2,1572,1379,193,5.36,0,0.877,67,Goalie,Goalie
3538,Tummy Hurts,G,0,LAP,81,17,897,6,9,1,572,510,62,4.15,1,0.892,71,Goalie,Goalie
