Game.Id,PlayerId,TeamId,Game.Rating,SA,GA,SV,SV.,TOI,PIM,season
136,566,19,0,0,0,0,.00nan,0,0,66
136,1095,12,0,0,0,0,.00nan,0,0,66
136,1268,12,55,25,4,21,.840,3580200,0,66
136,2357,19,94,41,3,38,.927,3600000,0,66
137,834,0,68,45,6,39,.867,3600000,0,66
137,849,13,53,19,3,16,.842,3600000,0,66
137,991,0,0,0,0,0,.00nan,0,0,66
137,2259,13,0,0,0,0,.00nan,0,0,66
138,741,14,0,0,0,0,.00nan,0,0,66
138,1413,14,88,45,4,41,.911,3600000,0,66
138,2571,11,0,0,0,0,.00nan,0,0,66
138,2575,11,50,17,3,14,.824,3600000,0,66
139,99,3,85,42,4,38,.905,3600000,0,66
139,834,0,100,24,0,24,1.000,3600000,0,66
139,991,0,0,0,0,0,.00nan,0,0,66
139,2279,3,0,0,0,0,.00nan,0,0,66
140,663,5,0,0,0,0,.00nan,0,0,66
140,1306,5,76,42,5,37,.881,3640250,0,66
140,1330,18,51,24,4,20,.833,3640250,0,66
140,2514,18,0,0,0,0,.00nan,0,0,66
141,67,6,0,0,0,0,.00nan,0,0,66
141,565,6,83,40,4,36,.900,3641150,0,66
141,2571,11,0,0,0,0,.00nan,0,0,66
141,2575,11,77,33,3,30,.909,3641150,0,66
142,36,4,28,13,4,9,.692,728800,0,66
142,432,4,49,24,4,20,.833,2871200,0,66
142,595,15,77,20,1,19,.950,3600000,0,66
142,2249,15,0,0,0,0,.00nan,0,0,66
143,1739,10,56,4,0,4,1.000,398850,0,66
143,1912,10,41,44,8,36,.818,3201150,0,66
143,2650,9,0,0,0,0,.00nan,0,0,66
143,2709,9,72,30,3,27,.900,3600000,0,66
144,465,8,84,30,2,28,.933,3600000,0,66
144,566,19,0,0,0,0,.00nan,0,0,66
144,2357,19,64,32,4,28,.875,3581900,0,66
144,2443,8,0,0,0,0,.00nan,0,0,66
145,198,2,0,0,0,0,.00nan,0,0,66
145,232,7,46,34,6,28,.824,3600000,0,66
145,1823,2,73,31,3,28,.903,3600000,0,66
145,2501,7,0,0,0,0,.00nan,0,0,66
146,67,6,0,0,0,0,.00nan,0,0,66
146,135,1,67,15,1,14,.933,3600000,0,66
146,565,6,47,29,5,24,.828,3600000,0,66
146,2179,1,0,0,0,0,.00nan,0,0,66
147,99,3,64,26,3,23,.885,3600000,0,66
147,663,5,0,0,0,0,.00nan,0,0,66
147,1306,5,86,31,2,29,.935,3600000,0,66
147,2279,3,0,0,0,0,.00nan,0,0,66
148,764,20,86,25,1,24,.960,3600000,0,66
148,834,0,64,33,4,29,.879,3600000,0,66
148,991,0,0,0,0,0,.00nan,0,0,66
148,1097,20,0,0,0,0,.00nan,0,0,66
149,741,14,100,24,0,24,1.000,3600000,0,66
149,1413,14,0,0,0,0,.00nan,0,0,66
149,2650,9,0,0,0,0,.00nan,0,0,66
149,2709,9,76,50,6,44,.880,3600000,0,66
150,849,13,52,38,6,32,.842,3600000,0,66
150,1330,18,99,20,0,20,1.000,3600000,0,66
150,2259,13,0,0,0,0,.00nan,0,0,66
150,2514,18,0,0,0,0,.00nan,0,0,66
151,465,8,0,0,0,0,.00nan,0,0,66
151,1095,12,71,30,3,27,.900,3523450,0,66
151,1268,12,0,0,0,0,.00nan,0,0,66
151,2443,8,100,47,2,45,.957,3600000,0,66
152,563,21,0,0,0,0,.00nan,0,0,66
152,1739,10,72,36,4,32,.889,2620550,0,66
152,1912,10,35,17,4,13,.765,979450,0,66
152,2522,21,66,15,1,14,.933,3600000,0,66
153,99,3,68,39,5,34,.872,3600000,0,66
153,741,14,0,0,0,0,.00nan,0,0,66
153,1413,14,100,26,0,26,1.000,3600000,0,66
153,2279,3,0,0,0,0,.00nan,0,0,66
154,36,4,78,33,3,30,.909,3600000,0,66
154,198,2,0,0,0,0,.00nan,0,0,66
154,432,4,0,0,0,0,.00nan,0,0,66
154,1823,2,73,54,7,47,.870,3600000,0,66
155,1095,12,0,0,0,0,.00nan,0,0,66
155,1268,12,82,30,2,28,.933,3600000,0,66
155,2571,11,40,18,4,14,.778,2583050,0,66
155,2575,11,22,15,5,10,.667,1016950,0,66
156,595,15,0,0,0,0,.00nan,0,0,66
156,1739,10,0,0,0,0,.00nan,0,0,66
156,1912,10,98,52,4,48,.923,3495300,0,66
156,2249,15,68,28,3,25,.893,3600000,0,66
157,849,13,91,39,3,36,.923,3600000,0,66
157,2259,13,0,0,0,0,.00nan,0,0,66
157,2571,11,52,28,5,23,.821,3594350,0,66
157,2575,11,0,0,0,0,.00nan,0,0,66
158,135,1,0,0,0,0,.00nan,0,0,66
158,2179,1,89,39,3,36,.923,3600000,0,66
158,2650,9,47,17,3,14,.824,576550,0,66
158,2709,9,41,37,7,30,.811,3023450,0,66
159,67,6,0,0,0,0,.00nan,0,0,66
159,565,6,61,30,4,26,.867,3600000,0,66
159,764,20,0,0,0,0,.00nan,0,0,66
159,1097,20,78,33,3,30,.909,3600000,0,66
160,663,5,0,0,0,0,.00nan,0,0,66
160,834,0,89,33,2,31,.939,3600000,0,66
160,991,0,0,0,0,0,.00nan,0,0,66
160,1306,5,57,46,7,39,.848,3600000,0,66
161,36,4,0,0,0,0,.00nan,0,0,66
161,432,4,53,32,5,27,.844,3537500,0,66
161,465,8,0,0,0,0,.00nan,0,0,66
161,2443,8,60,27,4,23,.852,3600000,0,66
162,563,21,76,31,3,28,.903,3600000,0,66
162,1330,18,52,26,4,22,.846,3585000,0,66
162,2514,18,0,0,0,0,.00nan,0,0,66
162,2522,21,0,0,0,0,.00nan,0,0,66
163,465,8,83,29,2,27,.931,3600000,0,66
163,741,14,55,26,4,22,.846,3515150,0,66
163,1413,14,0,0,0,0,.00nan,0,0,66
163,2443,8,0,0,0,0,.00nan,0,0,66
164,563,21,97,31,2,29,.935,3900000,0,66
164,1330,18,81,27,2,25,.926,3900000,0,66
164,2514,18,0,0,0,0,.00nan,0,0,66
164,2522,21,0,0,0,0,.00nan,0,0,66
165,834,0,70,46,6,40,.870,3600000,0,66
165,991,0,0,0,0,0,.00nan,0,0,66
165,1095,12,0,0,0,0,.00nan,0,0,66
165,1268,12,69,28,3,25,.893,3600000,0,66
166,99,3,84,31,2,29,.935,3600000,0,66
166,232,7,64,39,5,34,.872,3600000,0,66
166,2279,3,0,0,0,0,.00nan,0,0,66
166,2501,7,0,0,0,0,.00nan,0,0,66
167,566,19,0,0,0,0,.00nan,0,0,66
167,663,5,0,0,0,0,.00nan,0,0,66
167,1306,5,98,32,1,31,.969,3600000,0,66
167,2357,19,59,35,5,30,.857,3600000,0,66
168,198,2,0,0,0,0,.00nan,0,0,66
168,764,20,88,52,5,47,.904,3543150,0,66
168,1097,20,0,0,0,0,.00nan,0,0,66
168,1823,2,87,44,4,40,.909,3600000,0,66
169,135,1,61,18,2,16,.889,3600000,0,66
169,595,15,76,47,6,41,.872,3335300,0,66
169,2179,1,0,0,0,0,.00nan,0,0,66
169,2249,15,53,3,0,3,1.000,264700,0,66
170,67,6,0,0,0,0,.00nan,0,0,66
170,232,7,70,40,5,35,.875,3780700,0,66
170,565,6,68,34,4,30,.882,3780700,0,66
170,2501,7,0,0,0,0,.00nan,0,0,66
171,566,19,86,30,2,28,.933,3600000,0,66
171,1095,12,0,0,0,0,.00nan,0,0,66
171,1268,12,57,33,5,28,.848,3600000,0,66
171,2357,19,0,0,0,0,.00nan,0,0,66
172,849,13,49,30,5,25,.833,3600000,0,66
172,2259,13,0,0,0,0,.00nan,0,0,66
172,2571,11,0,0,0,0,.00nan,0,0,66
172,2575,11,100,33,1,32,.970,3600000,0,66
173,36,4,82,23,1,22,.957,3600000,0,66
173,135,1,62,30,4,26,.867,3600000,0,66
173,432,4,0,0,0,0,.00nan,0,0,66
173,2179,1,0,0,0,0,.00nan,0,0,66
174,465,8,55,20,3,17,.850,3600000,0,66
174,1739,10,75,15,0,15,1.000,1406850,0,66
174,1912,10,42,32,6,26,.813,2193150,0,66
174,2443,8,0,0,0,0,.00nan,0,0,66
175,595,15,83,36,3,33,.917,3555550,0,66
175,741,14,73,19,1,18,.947,3600000,0,66
175,1413,14,0,0,0,0,.00nan,0,0,66
175,2249,15,0,0,0,0,.00nan,0,0,66
176,67,6,0,0,0,0,.00nan,0,0,66
176,565,6,74,36,4,32,.889,3600000,0,66
176,663,5,0,0,0,0,.00nan,0,0,66
176,1306,5,72,42,5,37,.881,3571850,0,66
177,834,0,80,36,3,33,.917,3554900,0,66
177,991,0,0,0,0,0,.00nan,0,0,66
177,1330,18,88,33,2,31,.939,3600000,0,66
177,2514,18,0,0,0,0,.00nan,0,0,66
178,566,19,0,0,0,0,.00nan,0,0,66
178,1095,12,0,0,0,0,.00nan,0,0,66
178,1268,12,79,28,2,26,.929,3600000,0,66
178,2357,19,58,22,3,19,.864,3600000,0,66
179,99,3,55,32,5,27,.844,3775650,0,66
179,764,20,47,34,6,28,.824,3806800,0,66
179,1097,20,0,0,0,0,.00nan,0,0,66
179,2279,3,0,0,0,0,.00nan,0,0,66
180,36,4,0,0,0,0,.00nan,0,0,66
180,232,7,0,0,0,0,.00nan,0,0,66
180,432,4,93,29,1,28,.966,3600000,0,66
180,2501,7,76,43,5,38,.884,3600000,0,66
181,849,13,0,0,0,0,.00nan,0,0,66
181,2259,13,62,24,3,21,.875,3600000,0,66
181,2650,9,0,0,0,0,.00nan,0,0,66
181,2709,9,77,63,8,55,.873,3600000,0,66
182,563,21,58,34,5,29,.853,3647850,0,66
182,1095,12,0,0,0,0,.00nan,0,0,66
182,1268,12,52,24,4,20,.833,3672450,0,66
182,2522,21,0,0,0,0,.00nan,0,0,66
183,67,6,0,0,0,0,.00nan,0,0,66
183,565,6,72,35,4,31,.886,3548200,0,66
183,1330,18,71,29,3,26,.897,3600000,0,66
183,2514,18,0,0,0,0,.00nan,0,0,66
184,566,19,100,27,0,27,1.000,3600000,0,66
184,663,5,0,0,0,0,.00nan,0,0,66
184,1306,5,90,39,3,36,.923,3600000,0,66
184,2357,19,0,0,0,0,.00nan,0,0,66
185,198,2,0,0,0,0,.00nan,0,0,66
185,764,20,0,0,0,0,.00nan,0,0,66
185,1097,20,100,51,3,48,.941,3600000,0,66
185,1823,2,62,36,5,31,.861,3525600,0,66
186,465,8,0,0,0,0,.00nan,0,0,66
186,595,15,86,37,3,34,.919,3616200,0,66
186,2249,15,0,0,0,0,.00nan,0,0,66
186,2443,8,99,39,2,37,.949,3616200,0,66
187,232,7,62,38,5,33,.868,3600000,0,66
187,834,0,64,20,2,18,.900,3600000,0,66
187,991,0,0,0,0,0,.00nan,0,0,66
187,2501,7,0,0,0,0,.00nan,0,0,66
188,1739,10,0,0,0,0,.00nan,0,0,66
188,1912,10,98,57,5,52,.912,3600000,0,66
188,2571,11,0,0,0,0,.00nan,0,0,66
188,2575,11,66,15,1,14,.933,3600000,0,66
189,135,1,0,0,0,0,.00nan,0,0,66
189,563,21,93,35,2,33,.943,3600000,0,66
189,2179,1,57,29,4,25,.862,3530950,0,66
189,2522,21,0,0,0,0,.00nan,0,0,66
190,36,4,67,33,4,29,.879,3549100,0,66
190,198,2,0,0,0,0,.00nan,0,0,66
190,432,4,0,0,0,0,.00nan,0,0,66
190,1823,2,97,44,3,41,.932,3600000,0,66
191,849,13,67,26,3,23,.885,3600000,0,66
191,2259,13,0,0,0,0,.00nan,0,0,66
191,2650,9,0,0,0,0,.00nan,0,0,66
191,2709,9,72,60,7,53,.883,3600000,0,66
192,135,1,35,28,6,22,.786,3600000,0,66
192,465,8,99,32,1,31,.969,3600000,0,66
192,2179,1,0,0,0,0,.00nan,0,0,66
192,2443,8,0,0,0,0,.00nan,0,0,66
193,764,20,100,30,0,30,1.000,3600000,0,66
193,834,0,85,26,1,25,.962,3558600,0,66
193,991,0,0,0,0,0,.00nan,0,0,66
193,1097,20,0,0,0,0,.00nan,0,0,66
194,566,19,0,0,0,0,.00nan,0,0,66
194,1095,12,0,0,0,0,.00nan,0,0,66
194,1268,12,88,32,2,30,.938,3698800,0,66
194,2357,19,94,32,1,31,.969,3698800,0,66
195,741,14,0,0,0,0,.00nan,0,0,66
195,1413,14,78,21,1,20,.952,3600000,0,66
195,2571,11,77,28,2,26,.929,3600000,0,66
195,2575,11,0,0,0,0,.00nan,0,0,66
196,99,3,52,19,3,16,.842,3600000,0,66
196,595,15,52,8,1,7,.875,1172950,0,66
196,2249,15,53,38,6,32,.842,2427050,0,66
196,2279,3,0,0,0,0,.00nan,0,0,66
197,232,7,91,33,2,31,.939,3600000,0,66
197,663,5,0,0,0,0,.00nan,0,0,66
197,1306,5,70,34,4,30,.882,3528550,0,66
197,2501,7,0,0,0,0,.00nan,0,0,66
198,1330,18,0,0,0,0,.00nan,0,0,66
198,2514,18,54,14,2,12,.857,3600000,0,66
198,2650,9,25,40,9,31,.775,2058900,0,66
198,2709,9,18,24,7,17,.708,1541100,0,66
199,67,6,0,0,0,0,.00nan,0,0,66
199,565,6,76,25,2,23,.920,3600000,0,66
199,663,5,0,0,0,0,.00nan,0,0,66
199,1306,5,76,43,5,38,.884,3600000,0,66
200,764,20,74,30,3,27,.900,3525500,0,66
200,834,0,87,32,2,30,.938,3600000,0,66
200,991,0,0,0,0,0,.00nan,0,0,66
200,1097,20,0,0,0,0,.00nan,0,0,66
201,36,4,67,38,5,33,.868,3784700,0,66
201,432,4,0,0,0,0,.00nan,0,0,66
201,563,21,43,20,4,16,.800,3812600,0,66
201,2522,21,0,0,0,0,.00nan,0,0,66
202,135,1,84,36,3,33,.917,3600000,0,66
202,2179,1,0,0,0,0,.00nan,0,0,66
202,2571,11,0,0,0,0,.00nan,0,0,66
202,2575,11,58,29,4,25,.862,3568350,0,66
203,563,21,37,34,7,27,.794,3600000,0,66
203,1330,18,77,20,1,19,.950,3600000,0,66
203,2514,18,0,0,0,0,.00nan,0,0,66
203,2522,21,0,0,0,0,.00nan,0,0,66
204,198,2,30,8,3,5,.625,1756100,0,66
204,849,13,69,27,3,24,.889,3600000,0,66
204,1823,2,32,32,7,25,.781,1843900,0,66
204,2259,13,0,0,0,0,.00nan,0,0,66
205,741,14,98,21,0,21,1.000,3600000,0,66
205,1413,14,0,0,0,0,.00nan,0,0,66
205,1739,10,0,0,0,0,.00nan,0,0,66
205,1912,10,77,40,4,36,.900,3600000,0,66
206,465,8,88,44,4,40,.909,3600000,0,66
206,1095,12,96,36,2,34,.944,3600000,0,66
206,1268,12,0,0,0,0,.00nan,0,0,66
206,2443,8,0,0,0,0,.00nan,0,0,66
207,67,6,0,0,0,0,.00nan,0,0,66
207,565,6,82,35,3,32,.914,3553600,0,66
207,741,14,0,0,0,0,.00nan,0,0,66
207,1413,14,84,34,2,32,.941,3600000,0,66
208,232,7,48,36,6,30,.833,3139150,0,66
208,1330,18,0,0,0,0,.00nan,0,0,66
208,2501,7,37,11,3,8,.727,460850,0,66
208,2514,18,64,24,3,21,.875,3600000,0,66
209,465,8,84,57,6,51,.895,3850000,0,66
209,849,13,52,31,5,26,.839,3850000,0,66
209,2259,13,0,0,0,0,.00nan,0,0,66
209,2443,8,0,0,0,0,.00nan,0,0,66
210,198,2,0,0,0,0,.00nan,0,0,66
210,764,20,90,22,0,22,1.000,3132700,0,66
210,1097,20,36,10,3,7,.700,467300,0,66
210,1823,2,67,46,6,40,.870,3600000,0,66
211,135,1,0,0,0,0,.00nan,0,0,66
211,2179,1,80,27,2,25,.926,3600000,0,66
211,2650,9,0,0,0,0,.00nan,0,0,66
211,2709,9,94,53,5,48,.906,3600000,0,66
212,595,15,0,0,0,0,.00nan,0,0,66
212,663,5,0,0,0,0,.00nan,0,0,66
212,1306,5,85,35,3,32,.914,3768800,0,66
212,2595,15,100,42,2,40,.952,3768800,0,66
213,135,1,66,31,4,27,.871,3900000,0,66
213,1095,12,0,0,0,0,.00nan,0,0,66
213,1268,12,77,41,4,37,.902,3888050,0,66
213,2179,1,0,0,0,0,.00nan,0,0,66
214,232,7,100,27,0,27,1.000,3600000,0,66
214,563,21,90,40,3,37,.925,3600000,0,66
214,2501,7,0,0,0,0,.00nan,0,0,66
214,2522,21,0,0,0,0,.00nan,0,0,66
215,595,15,75,48,6,42,.875,3737100,0,66
215,2571,11,0,0,0,0,.00nan,0,0,66
215,2575,11,53,33,5,28,.848,3737100,0,66
215,2595,15,0,0,0,0,.00nan,0,0,66
216,198,2,0,0,0,0,.00nan,0,0,66
216,834,0,85,30,2,28,.933,3600000,0,66
216,991,0,0,0,0,0,.00nan,0,0,66
216,1823,2,93,49,4,45,.918,3540200,0,66
217,741,14,0,0,0,0,.00nan,0,0,66
217,1413,14,75,32,3,29,.906,3600000,0,66
217,1739,10,0,0,0,0,.00nan,0,0,66
217,1912,10,73,37,4,33,.892,3562250,0,66
218,67,6,0,0,0,0,.00nan,0,0,66
218,565,6,81,40,4,36,.900,3540100,0,66
218,1330,18,91,34,2,32,.941,3600000,0,66
218,2514,18,0,0,0,0,.00nan,0,0,66
219,566,19,81,22,1,21,.955,3600000,0,66
219,2357,19,0,0,0,0,.00nan,0,0,66
219,2650,9,43,32,6,26,.813,2491400,0,66
219,2709,9,37,16,4,12,.750,1108600,0,66
220,99,3,0,0,0,0,.00nan,0,0,66
220,764,20,85,38,3,35,.921,3524200,0,66
220,1097,20,0,0,0,0,.00nan,0,0,66
220,2279,3,84,30,2,28,.933,3600000,0,66
221,465,8,0,0,0,0,.00nan,0,0,66
221,849,13,73,19,1,18,.947,3600000,0,66
221,2259,13,0,0,0,0,.00nan,0,0,66
221,2443,8,49,36,6,30,.833,3600000,0,66
222,99,3,71,17,1,16,.941,3600000,0,66
222,663,5,80,23,1,22,.957,1748100,0,66
222,1306,5,44,26,5,21,.808,1851900,0,66
222,2279,3,0,0,0,0,.00nan,0,0,66
223,135,1,85,44,4,40,.909,3518500,0,66
223,1330,18,85,30,2,28,.933,3600000,0,66
223,2179,1,0,0,0,0,.00nan,0,0,66
223,2514,18,0,0,0,0,.00nan,0,0,66
224,566,19,57,16,2,14,.875,3600000,0,66
224,2357,19,0,0,0,0,.00nan,0,0,66
224,2650,9,66,28,3,25,.893,1694000,0,66
224,2709,9,58,32,5,27,.844,1906000,0,66
225,849,13,0,0,0,0,.00nan,0,0,66
225,1739,10,0,0,0,0,.00nan,0,0,66
225,1912,10,63,48,7,41,.854,3600000,0,66
225,2259,13,57,27,4,23,.852,3600000,0,66
226,465,8,48,36,6,30,.833,3600000,0,66
226,2443,8,0,0,0,0,.00nan,0,0,66
226,2571,11,0,0,0,0,.00nan,0,0,66
226,2575,11,75,32,3,29,.906,3600000,0,66
227,198,2,89,39,3,36,.923,3600000,0,66
227,232,7,34,9,3,6,.667,316500,0,66
227,1823,2,0,0,0,0,.00nan,0,0,66
227,2501,7,53,32,5,27,.844,3283500,0,66
228,36,4,73,25,2,23,.920,3556050,0,66
228,432,4,0,0,0,0,.00nan,0,0,66
228,834,0,100,33,0,33,1.000,3600000,0,66
228,991,0,0,0,0,0,.00nan,0,0,66
229,563,21,0,0,0,0,.00nan,0,0,66
229,595,15,68,35,4,31,.886,3556950,0,66
229,2249,15,0,0,0,0,.00nan,0,0,66
229,2522,21,80,27,2,25,.926,3600000,0,66
230,741,14,0,0,0,0,.00nan,0,0,66
230,1095,12,0,0,0,0,.00nan,0,0,66
230,1268,12,70,43,5,38,.884,3722200,0,66
230,1413,14,61,30,4,26,.867,3722200,0,66
231,99,3,29,19,5,14,.737,2245650,0,66
231,764,20,86,37,3,34,.919,3600000,0,66
231,1097,20,0,0,0,0,.00nan,0,0,66
231,2279,3,61,7,0,7,1.000,1335850,0,66
232,563,21,49,23,4,19,.826,3600000,0,66
232,663,5,0,0,0,0,.00nan,0,0,66
232,1306,5,80,43,5,38,.884,3553350,0,66
232,2522,21,0,0,0,0,.00nan,0,0,66
233,36,4,0,0,0,0,.00nan,0,0,66
233,67,6,0,0,0,0,.00nan,0,0,66
233,432,4,46,31,6,25,.806,3641250,0,66
233,565,6,71,41,5,36,.878,3641250,0,66
234,198,2,97,61,3,58,.951,3900000,0,66
234,834,0,0,0,0,0,.00nan,0,0,66
234,991,0,88,39,3,36,.923,3900000,0,66
234,1823,2,0,0,0,0,.00nan,0,0,66
235,566,19,0,0,0,0,.00nan,0,0,66
235,741,14,0,0,0,0,.00nan,0,0,66
235,1413,14,77,35,3,32,.914,3900000,0,66
235,2357,19,87,36,3,33,.917,3900000,0,66
236,232,7,46,33,6,27,.818,3600000,0,66
236,1330,18,63,13,1,12,.923,3600000,0,66
236,2501,7,0,0,0,0,.00nan,0,0,66
236,2514,18,0,0,0,0,.00nan,0,0,66
237,663,5,0,0,0,0,.00nan,0,0,66
237,764,20,0,0,0,0,.00nan,0,0,66
237,1097,20,87,32,2,30,.938,3600000,0,66
237,1306,5,57,28,4,24,.857,3570150,0,66
238,67,6,0,0,0,0,.00nan,0,0,66
238,565,6,73,46,6,40,.870,3600000,0,66
238,1095,12,0,0,0,0,.00nan,0,0,66
238,1268,12,72,30,3,27,.900,3600000,0,66
239,1739,10,73,38,4,34,.895,2493850,0,66
239,1912,10,43,21,4,17,.810,1106150,0,66
239,2571,11,0,0,0,0,.00nan,0,0,66
239,2575,11,95,30,1,29,.967,3600000,0,66
240,135,1,87,34,2,32,.941,3600000,0,66
240,849,13,78,33,3,30,.909,3509250,0,66
240,2179,1,0,0,0,0,.00nan,0,0,66
240,2259,13,0,0,0,0,.00nan,0,0,66
241,135,1,75,31,3,28,.903,3600000,0,66
241,563,21,98,56,4,52,.929,3570750,0,66
241,2179,1,0,0,0,0,.00nan,0,0,66
241,2522,21,0,0,0,0,.00nan,0,0,66
242,741,14,55,15,2,13,.867,3600000,0,66
242,1413,14,0,0,0,0,.00nan,0,0,66
242,2650,9,0,0,0,0,.00nan,0,0,66
242,2709,9,87,67,7,60,.896,3600000,0,66
243,36,4,50,31,5,26,.839,3600000,0,66
243,432,4,0,0,0,0,.00nan,0,0,66
243,1739,10,0,0,0,0,.00nan,0,0,66
243,1912,10,100,41,2,39,.951,3600000,0,66
244,232,7,0,0,0,0,.00nan,0,0,66
244,834,0,35,29,6,23,.793,3689450,0,66
244,991,0,0,0,0,0,.00nan,0,0,66
244,2501,7,78,54,7,47,.870,3689450,0,66
245,849,13,71,28,3,25,.893,3743000,0,66
245,1095,12,0,0,0,0,.00nan,0,0,66
245,1268,12,97,37,2,35,.946,3743000,0,66
245,2259,13,0,0,0,0,.00nan,0,0,66
246,99,3,0,0,0,0,.00nan,0,0,66
246,764,20,66,45,6,39,.867,3538100,0,66
246,1097,20,0,0,0,0,.00nan,0,0,66
246,2279,3,52,30,5,25,.833,3600000,0,66
247,232,7,71,48,6,42,.875,3201250,0,66
247,2501,7,46,5,1,4,.800,398750,0,66
247,2571,11,0,0,0,0,.00nan,0,0,66
247,2575,11,55,21,3,18,.857,3600000,0,66
248,99,3,85,25,1,24,.960,3600000,0,66
248,663,5,0,0,0,0,.00nan,0,0,66
248,1306,5,61,37,5,32,.865,3600000,0,66
248,2279,3,0,0,0,0,.00nan,0,0,66
249,465,8,55,20,3,17,.850,3600000,0,66
249,2443,8,0,0,0,0,.00nan,0,0,66
249,2650,9,84,38,3,35,.921,1791000,0,66
249,2709,9,6,16,7,9,.563,1809000,0,66
250,135,1,0,0,0,0,.00nan,0,0,66
250,595,15,91,47,3,44,.936,3514650,0,66
250,2179,1,100,41,1,40,.976,3600000,0,66
250,2249,15,0,0,0,0,.00nan,0,0,66
251,67,6,0,0,0,0,.00nan,0,0,66
251,198,2,89,51,5,46,.902,3600000,0,66
251,565,6,33,33,7,26,.788,3529400,0,66
251,1823,2,0,0,0,0,.00nan,0,0,66
252,764,20,71,35,4,31,.886,3600000,0,66
252,1097,20,0,0,0,0,.00nan,0,0,66
252,1330,18,96,19,0,19,1.000,3600000,0,66
252,2514,18,0,0,0,0,.00nan,0,0,66
253,566,19,0,0,0,0,.00nan,0,0,66
253,834,0,63,25,3,22,.880,3600000,0,66
253,991,0,0,0,0,0,.00nan,0,0,66
253,2357,19,35,29,6,23,.793,3600000,0,66
254,849,13,0,0,0,0,.00nan,0,0,66
254,1739,10,0,0,0,0,.00nan,0,0,66
254,1912,10,100,52,3,49,.942,3600000,0,66
254,2259,13,48,24,4,20,.833,3520250,0,66
255,198,2,94,57,4,53,.930,3659950,0,66
255,1823,2,0,0,0,0,.00nan,0,0,66
255,2571,11,68,27,3,24,.889,3659950,0,66
255,2575,11,0,0,0,0,.00nan,0,0,66
256,1095,12,77,21,1,20,.952,3600000,0,66
256,1268,12,0,0,0,0,.00nan,0,0,66
256,2650,9,67,34,4,30,.882,2630600,0,66
256,2709,9,26,23,6,17,.739,969400,0,66
257,465,8,0,0,0,0,.00nan,0,0,66
257,595,15,73,49,6,43,.878,3600000,0,66
257,2249,15,0,0,0,0,.00nan,0,0,66
257,2443,8,78,27,2,25,.926,3600000,0,66
258,36,4,0,0,0,0,.00nan,0,0,66
258,432,4,100,34,1,33,.971,3600000,0,66
258,1330,18,0,0,0,0,.00nan,0,0,66
258,2514,18,62,31,4,27,.871,3600000,0,66
259,232,7,46,22,4,18,.818,2901400,0,66
259,764,20,32,14,4,10,.714,3600000,0,66
259,992,7,28,13,4,9,.692,698600,0,66
259,1097,20,0,0,0,0,.00nan,0,0,66
260,99,3,82,23,1,22,.957,3600000,0,66
260,563,21,59,35,5,30,.857,3600000,0,66
260,2279,3,0,0,0,0,.00nan,0,0,66
260,2522,21,0,0,0,0,.00nan,0,0,66
261,566,19,63,29,4,25,.862,3765750,0,66
261,741,14,0,0,0,0,.00nan,0,0,66
261,1413,14,80,34,3,31,.912,3765750,0,66
261,2357,19,0,0,0,0,.00nan,0,0,66
262,834,0,0,0,0,0,.00nan,0,0,66
262,991,0,82,23,1,22,.957,3600000,0,66
262,1739,10,0,0,0,0,.00nan,0,0,66
262,1912,10,55,40,6,34,.850,3600000,0,66
263,563,21,29,24,6,18,.750,3528600,0,66
263,834,0,66,33,4,29,.879,3600000,0,66
263,991,0,0,0,0,0,.00nan,0,0,66
263,2522,21,0,0,0,0,.00nan,0,0,66
264,465,8,73,36,4,32,.889,3567300,0,66
264,663,5,0,0,0,0,.00nan,0,0,66
264,1306,5,75,32,3,29,.906,3600000,0,66
264,2443,8,0,0,0,0,.00nan,0,0,66
265,135,1,58,32,4,28,.875,3813650,0,66
265,232,7,95,47,4,43,.915,3900000,0,66
265,992,7,0,0,0,0,.00nan,0,0,66
265,2179,1,0,0,0,0,.00nan,0,0,66
266,36,4,95,35,2,33,.943,3600000,0,66
266,432,4,0,0,0,0,.00nan,0,0,66
266,1330,18,51,31,5,26,.839,3600000,0,66
266,2514,18,0,0,0,0,.00nan,0,0,66
267,67,6,52,42,7,35,.833,3579400,0,66
267,198,2,90,51,5,46,.902,3600000,0,66
267,565,6,0,0,0,0,.00nan,0,0,66
267,1823,2,0,0,0,0,.00nan,0,0,66
268,67,6,0,0,0,0,.00nan,0,0,66
268,565,6,51,37,6,31,.838,3545500,0,66
268,595,15,0,0,0,0,.00nan,0,0,66
268,2249,15,100,51,4,47,.922,3600000,0,66
269,663,5,91,47,4,43,.915,3593400,0,66
269,741,14,28,6,3,3,.500,592450,0,66
269,1306,5,0,0,0,0,.00nan,0,0,66
269,1413,14,75,13,0,13,1.000,3007550,0,66
270,566,19,0,0,0,0,.00nan,0,0,66
270,1095,12,0,0,0,0,.00nan,0,0,66
270,1268,12,81,28,2,26,.929,3600000,0,66
270,2357,19,58,28,4,24,.857,3500050,0,66
271,99,3,79,34,3,31,.912,3581750,0,66
271,2279,3,0,0,0,0,.00nan,0,0,66
271,2571,11,0,0,0,0,.00nan,0,0,66
271,2575,11,90,28,1,27,.964,3600000,0,66
272,764,20,0,0,0,0,.00nan,0,0,66
272,849,13,88,15,0,15,1.000,3600000,0,66
